overview_date,portfolio_id,instrument_id,book_name,instrument_type,quantity,price,asset_value,exposure_value,dtd_ativo_fin,portfolio_origem,nivel,portfolio_nav,pct_exposicao
2025-05-12,1175,1215,Caixa,3,1510604.025552682,4.73804897,7157315.843100097,7157315.847347739,3907.1577511305377,1517,1,2732908155.530000000,0.002618937571270009
2025-05-12,1175,1178,Risco >> Renda Variável Próprio,3,131213026.183163,0.193249,25356786.1,25356786.096870065,91193.06,1175,0,2732908155.530000000,0.009278316230847706
2025-05-12,1175,1288,Risco >> Renda Variável Terceiros,3,174122102.78087977,1.1127886,193761090.98,193761090.9825913,1540458.24,1175,0,2732908155.530000000,0.07089923259606018
2025-05-12,1175,1226,Risco >> Crédito,3,3926280.3948825,5.7289019,22493275.21,22493275.214175105,0.0,1175,0,2732908155.530000000,0.008230527311596727
2025-05-12,1175,1676,Risco >> Ilíquidos,3,18338324.33,0.99795303,18300786.33,18300786.33024622,266.81,1175,0,2732908155.530000000,0.006696451285131863
2025-05-12,1175,1705,Padrão,2,29404.000011165608,208.64,34920796.373260505,34920796.37089251,2847236.601081183,1270,1,2732908155.530000000,0.012777888748376261
2025-05-12,1175,1402,Padrão,3,3874375.00147122,133.39,516802881.446246,516802881.446246,581156.2502206829,1270,1,2732908155.530000000,0.18910364053051065
2025-05-12,1175,1,Caixa,7,426418.8701619244,1.0,426418.8701619244,426418.8701619244,0.0,1270,1,2732908155.530000000,0.00015603117481246927
2025-05-12,1175,392,Risco >> Renda Variável Próprio,2,3570500.001355829,7.8,27849900.01057547,27849900.01057547,-142820.00005423315,1270,1,2732908155.530000000,0.010190572981467232
2025-05-12,1175,1673,Padrão,5,0.0,5830.1,0.0,0.0,0.0,1270,1,2732908155.530000000,0.0
2025-05-12,1175,1816,Padrão,5,-325.0000001234125,5718.739,0.0,-92929508.78528821,-640981.2502434003,1270,1,2732908155.530000000,-0.03400389017729948
2025-05-12,1175,1704,Padrão,2,35514.00001348576,158.46,32033131.24216397,32033131.24233197,1383217.4505252503,1270,1,2732908155.530000000,0.011721261535084298
2025-05-12,1175,1809,Padrão,5,-780.0000002961901,138426.0,0.0,-107972280.04100041,-137280.00005212947,1270,1,2732908155.530000000,-0.03950819928672687
2025-05-12,1175,1405,Caixa,1,1620.000000615164,16504.609596,26737467.560153045,26737467.555673044,15009.910005699727,1270,1,2732908155.530000000,0.009783522180052105
2025-05-12,1175,1706,Padrão,2,10046.000003814777,639.43,36565063.593884885,36565063.592400886,2935390.4311146587,1270,1,2732908155.530000000,0.013379543516093656
2025-05-12,1175,1707,Padrão,2,13888.000005273703,449.26,35515473.71348633,35515473.71102233,1089559.0504137394,1270,1,2732908155.530000000,0.01299548747701502
2025-05-12,1175,1213,Caixa,3,162654358.7092581,1.11129959,180757722.14863932,180757722.14531147,103321.31003923429,1270,1,2732908155.530000000,0.06614116240223837
2025-05-12,1175,1708,Padrão,2,57436.00002181022,123.0,40213275.515270226,40213275.51687022,2358787.3908957047,1270,1,2732908155.530000000,0.014714462846290403
2025-05-12,1175,1598,Caixa,16,0.0,16458.46102994,0.0,0.0,7912.790003004731,1270,1,2732908155.530000000,0.0
2025-05-12,1175,1512,Caixa,16,938.0000003561876,16386.19411523,15370250.08583656,15370250.085922299,0.0,1270,1,2732908155.530000000,0.005624137077135512
2025-05-12,1175,228,Risco >> Renda Variável Próprio,2,4694551.001782666,10.15,47649692.66809406,47649692.66809406,-375564.0801426133,1270,1,2732908155.530000000,0.017435526536695202
2025-05-12,1175,1845,Padrão,3,20000.00000759462,582.99,66369913.58520271,66369913.58520271,2599493.560987108,1270,1,2732908155.530000000,0.024285453373507685
2025-05-12,1175,1262,Padrão,2,1.000000000379731,3.08,17.530000006656685,17.531976006657434,1.6000000006075696,1270,1,2732908155.530000000,6.415135456045873e-09
2025-05-12,1175,1846,Padrão,5,-1311.0000004978272,5718.739,0.0,-74972668.31846945,-517123.950196368,1270,1,2732908155.530000000,-0.027433292321501306
2025-05-12,1175,1663,Caixa,5,0.0,124540.0,0.0,0.0,0.0,1270,1,2732908155.530000000,0.0
2025-05-12,1175,1808,Padrão,5,-18816.000007145016,138426.0,0.0,-520924723.39781123,-662323.2002515045,1270,1,2732908155.530000000,-0.19061186609719305
2025-05-12,1175,1194,Risco >> Renda Variável Próprio,3,207269475.09876123,1.30467503,270419308.638342,270419308.64256054,125553.47882457184,1695,1,2732908155.530000000,0.09894928524962354
2025-05-12,1175,1,Caixa,7,7115943.483380736,1.0,7115943.483380736,7115943.483380736,0.0,1695,1,2732908155.530000000,0.0026037989857001695
2025-05-12,1175,1247,Risco >> Renda Variável Terceiros,3,155200680.31884435,1.2193681,189246758.67827713,189246758.6790966,-713442.0033207759,1695,1,2732908155.530000000,0.06924739065824752
2025-05-12,1203,1206,Risco >> Multimercado Terceiros,3,515851142.1305655,1.2105865,624482428.67,624482428.6728438,-632691.43,1203,0,3153589549.570000000,0.198022735316964
2025-05-12,1203,1157,Risco >> Multimercado Próprio,3,0.00781865,1.35540834,0.01,0.010597463417541,0.0,1203,0,3153589549.570000000,3.360444741131892e-12
2025-05-12,1203,1211,Risco >> Renda Fixa,3,1635374108.4228005,1.11815804,1828606707.74,1828606707.740786,-2522270.19,1203,0,3153589549.570000000,0.5798493047359702
2025-05-12,1203,1,Caixa,7,500.0,1.0,500.0,500.0,0.0,1203,0,3153589549.570000000,1.5854948532163174e-07
2025-05-12,1203,1158,Risco >> Multimercado Próprio,3,240966129.45536482,1.56588189,377324498.22,377324498.21755135,863581.64,1203,0,3153589549.570000000,0.11964920998327144
2025-05-12,1203,1273,Padrão,3,34280045.36674444,1.2849017,44046488.57,44046488.56780705,79841.64,1203,0,3153589549.570000000,0.013967096185301888
2025-05-12,1203,1214,Caixa,3,1330632.15773,4.3469599,5784204.63,5784204.631302785,3166.13,1203,0,3153589549.570000000,0.0018341653345761105
2025-05-12,1203,1274,Caixa,3,32930.6698419,16.10264063,530270.74,530270.7421692946,0.0,1203,0,3153589549.570000000,0.0001681483065041227
2025-05-12,1203,1188,Risco >> Crédito,3,0.0,2.07135225,0.0,0.0,-32692.03,1203,0,3153589549.570000000,0.0
2025-05-12,1203,1213,Caixa,3,247686888.3609232,1.11129959,275254337.48,275254337.48386973,157335.68,1203,0,3153589549.570000000,0.08728286708122855
2025-05-12,1204,1206,Risco >> Multimercado Terceiros,3,0.08993883,1.2105865,0.11,0.108878733423795,0.0,1204,0,376501469.240000000,2.891854144515715e-10
2025-05-12,1204,1886,Risco >> Multimercado Terceiros,3,133339960.231,1.2096003,161288055.9,161288055.89740568,-229358.06,1204,0,376501469.240000000,0.42838625895133753
2025-05-12,1204,1,Caixa,7,499.93,1.0,499.93,499.93,0.0,1204,0,376501469.240000000,1.3278301436888171e-06
2025-05-12,1204,1214,Caixa,3,1166204.99753,4.3469599,5069446.36,5069446.359442509,2774.88,1204,0,376501469.240000000,0.013464612421501605
2025-05-12,1204,1274,Risco >> Crédito,3,7452.34824589,16.10264063,120002.49,120002.48565317754,0.0,1204,0,376501469.240000000,0.0003187304577998399
2025-05-12,1204,1213,Caixa,3,44497321.073667,1.11129959,49449854.67,49449854.665264495,28265.6,1204,0,376501469.240000000,0.13134040290754562
2025-05-12,1204,1201,Risco >> Multimercado Próprio,3,149014097.10030046,1.07867121,160737216.43,160737216.42623857,386219.21,1204,0,376501469.240000000,0.426923211616412
2025-05-12,1205,1886,Risco >> Multimercado Terceiros,3,114196576.13903,1.2096003,138132212.76,138132212.75674352,-196429.53,1205,0,330471778.740000000,0.4179848980854114
2025-05-12,1205,1157,Risco >> Multimercado Próprio,3,0.00946478,1.35540834,0.01,0.0128286417482652,0.0,1205,0,330471778.740000000,3.8819174808745726e-11
2025-05-12,1205,1,Caixa,7,500.06,1.0,500.06,500.06,0.0,1205,0,330471778.740000000,1.5131700561742194e-06
2025-05-12,1205,1214,Caixa,3,1068989.4681,4.3469599,4646854.35,4646854.351353029,2543.62,1205,0,330471778.740000000,0.014061274366816538
2025-05-12,1205,1274,Risco >> Crédito,3,7350.98190799,16.10264063,118370.22,118370.2199419947,0.0,1205,0,330471778.740000000,0.0003581855624504716
2025-05-12,1205,1213,Caixa,3,36208234.47451154,1.11129959,40238196.13,40238196.12614854,23000.2,1205,0,330471778.740000000,0.12175985580241058
2025-05-12,1205,1201,Risco >> Multimercado Próprio,3,136739773.26911983,1.07867121,147497256.69,147497256.68732715,354406.25,1205,0,330471778.740000000,0.44632330557754285
2025-05-12,1206,1887,Risco >> Multimercado Terceiros,3,24000.0,1000.0,136372800.0,136372800.0,746400.0,1206,0,624482431.700000000,0.2183773202854699
2025-05-12,1206,1,Caixa,7,499.98,1.0,499.98,499.98,0.0,1206,0,624482431.700000000,8.006310099692113e-07
2025-05-12,1206,1200,Risco >> Multimercado Terceiros,3,5269580.000969,1.5886686,8371616.28,8371616.28272742,-71348.54,1206,0,624482431.700000000,0.013405687426526558
2025-05-12,1206,1214,Caixa,3,2076081.34972,4.3469599,9024642.38,9024642.376370717,4535.8,1206,0,624482431.700000000,0.014451395136614724
2025-05-12,1206,1264,Risco >> Multimercado Terceiros,3,133688409.36023918,1.36886929,183001958.0,183001958.00217995,-32133.35,1206,0,624482431.700000000,0.2930458067555272
2025-05-12,1206,1199,Padrão,3,0.0,106.9333699,0.0,0.0,-1034569.33,1206,0,624482431.700000000,0.0
2025-05-12,1206,1196,Risco >> Multimercado Terceiros,3,33427611.57999,1.2657957,42312527.0,42312526.99922155,105216.75,1206,0,624482431.700000000,0.06775615269758044
2025-05-12,1206,1197,Padrão,3,0.0,1.1901412,0.0,0.0,365348.3,1206,0,624482431.700000000,0.0
2025-05-12,1206,1265,Risco >> Multimercado Terceiros,3,52151422.57340726,1.08943406,56815536.03,56815536.02892272,153541.81,1206,0,624482431.700000000,0.09098019919352475
2025-05-12,1206,1285,Caixa,1,1092.0,16512.61811329,18031778.98,18031778.97971268,10040.45,1206,0,624482431.700000000,0.02887475782245081
2025-05-12,1206,1846,Padrão,5,-2400.0,5718.739,0.0,-137249736.0,-946680.0,1206,0,624482431.700000000,-0.21978158076660587
2025-05-12,1208,1157,Risco >> Multimercado Próprio,3,6894617.19909446,1.35540834,9345021.65,9345021.652760072,4878.7,1208,0,334542951.570000000,0.02793369762807486
2025-05-12,1208,1,Caixa,7,499.93,1.0,499.93,499.93,0.0,1208,0,334542951.570000000,1.4943671586976906e-06
2025-05-12,1208,1247,Risco >> Renda Variável Terceiros,3,0.0,1.2193681,0.0,0.0,0.01,1208,0,334542951.570000000,0.0
2025-05-12,1208,1214,Caixa,3,1399951.05731,4.3469599,6085531.11,6085531.108089172,3331.05,1208,0,334542951.570000000,0.01819058234385139
2025-05-12,1208,1776,Risco >> Renda Variável Próprio,15,-1575241.543984087,0.006625782738095238,-10437.207917912328,-10437.208230460254,32153.08028078224,1517,1,334542951.570000000,-3.1198410193605186e-05
2025-05-12,1208,118,Risco >> Renda Variável Próprio,2,5425631.954161826,23.14,125549123.41930464,125549123.41930464,542563.1954161825,1517,1,334542951.570000000,0.3752855136540955
2025-05-12,1208,1215,Caixa,3,251818.82223274687,4.73804897,1193129.9105983942,1193129.9113064792,651.3261228780742,1517,1,334542951.570000000,0.0035664476136985
2025-05-12,1208,1288,Padrão,3,14302438.6039218,1.1127886,15915590.63,15915590.630644094,126533.67,1208,0,334542951.570000000,0.047574132277941314
2025-05-12,1208,1,Caixa,7,0.07000000026652568,1.0,0.07000000026652568,0.07000000026652568,0.0,1607,1,334542951.570000000,2.0924069671179079e-10
2025-05-12,1208,1202,Risco >> Renda Variável Próprio,3,114173338.26268609,1.15460113,131824665.37192369,131824665.37396958,2751906.2704779096,1607,1,334542951.570000000,0.39404406745178877
2025-05-12,1208,1247,Risco >> Renda Variável Terceiros,3,6844971.105714143,1.2193681,8346539.411779529,8346539.411729555,-31465.650119805767,1607,1,334542951.570000000,0.024949081642759163
2025-05-12,1208,1589,Caixa,16,582.0000022159707,0.0,0.0,0.0,0.0,1607,1,334542951.570000000,0.0
2025-05-12,1208,1376,Caixa,16,444.0000016905343,4210.49891901,1869461.5271179928,1869461.5271584326,0.0,1607,1,334542951.570000000,0.005588106156130643
2025-05-12,1208,1451,Caixa,16,0.0,4154.35895443,0.0,0.0,1013.2900038581114,1607,1,334542951.570000000,0.0
2025-05-12,1208,1626,Risco >> Multimercado Terceiros,3,1131352.7123954962,7.8789945,8913921.793939842,8913921.798524197,304378.5611589243,1607,1,334542951.570000000,0.026645074292228937
2025-05-12,1208,1198,Risco >> Renda Variável Terceiros,3,14183485.59237874,1.2059791,17104987.185127404,17104987.189559877,259984.70098989428,1607,1,334542951.570000000,0.0511294203308923
2025-05-12,1208,1693,Risco >> Ilíquidos,3,5700000.0,0.95577106,5447895.04,5447895.042,-402.38,1208,0,334542951.570000000,0.016284590712293275
2025-05-12,1209,1157,Risco >> Multimercado Próprio,3,6894617.19909446,1.35540834,9345021.65,9345021.652760072,4878.7,1209,0,389948801.960000000,0.023964740001223703
2025-05-12,1209,1,Caixa,7,50480.18,1.0,50480.18,50480.18,0.0,1209,0,389948801.960000000,0.00012945335322552969
2025-05-12,1209,1694,Risco >> Ilíquidos,3,16175927.2599999,0.98803554,15982391.03,15982391.025334721,-2536.06,1209,0,389948801.960000000,0.0409858703116984
2025-05-12,1209,1214,Caixa,3,513254.20162,4.3469599,2231095.43,2231095.432948655,1246.62,1209,0,389948801.960000000,0.0057215086230153755
2025-05-12,1209,1776,Risco >> Renda Variável Próprio,15,-1575241.543984087,0.006625782738095238,-10437.207917912328,-10437.208230460254,32153.08028078224,1517,1,389948801.960000000,-2.6765586092327264e-05
2025-05-12,1209,118,Risco >> Renda Variável Próprio,2,5425631.954161826,23.14,125549123.41930464,125549123.41930464,542563.1954161825,1517,1,389948801.960000000,0.3219630956378298
2025-05-12,1209,1215,Caixa,3,251818.82223274687,4.73804897,1193129.9105983942,1193129.9113064792,651.3261228780742,1517,1,389948801.960000000,0.0030597091344028997
2025-05-12,1209,1224,Risco >> Ilíquidos,3,6.82e-06,891.9574506,0.01,0.006083149813092,0.0,1209,0,389948801.960000000,1.5599867937832505e-11
2025-05-12,1209,1,Caixa,7,0.029999999699767348,1.0,0.029999999699767348,0.029999999699767348,0.0,1608,1,389948801.960000000,7.693317571173016e-11
2025-05-12,1209,1202,Risco >> Renda Variável Próprio,3,119886095.60193932,1.15460113,138420621.45472032,138420621.45328715,2889600.181081589,1608,1,389948801.960000000,0.3549712699655531
2025-05-12,1209,1247,Risco >> Renda Variável Terceiros,3,9363184.404208854,1.2193681,11417168.375739774,11417168.37690978,-43041.60956925011,1608,1,389948801.960000000,0.029278634322053708
2025-05-12,1209,1437,Caixa,16,0.0,16219.86481281,0.0,0.0,641.779993577223,1608,1,389948801.960000000,0.0
2025-05-12,1209,1589,Caixa,16,581.9999941754866,0.0,0.0,0.0,0.0,1608,1,389948801.960000000,0.0
2025-05-12,1209,1362,Caixa,16,273.9999972578751,4321.35083951,1184050.1181503162,1184050.1181760563,0.0,1608,1,389948801.960000000,0.0030364245568255737
2025-05-12,1209,1626,Risco >> Multimercado Terceiros,3,1131352.696765559,7.8789945,8913921.670791654,8913921.67537601,304378.5569538539,1608,1,389948801.960000000,0.022859210313179466
2025-05-12,1209,1198,Risco >> Renda Variável Terceiros,3,16497431.625778694,1.2059791,19895557.74089013,19895557.744368125,302399.5769736591,1608,1,389948801.960000000,0.05102094850495005
2025-05-12,1209,1288,Risco >> Renda Variável Terceiros,3,14302438.6039218,1.1127886,15915590.63,15915590.630644094,126533.67,1209,0,389948801.960000000,0.04081456475990578
2025-05-12,1209,1219,Risco >> Crédito,3,34800.0,1059.24972056,36861890.28,36861890.275488,0.0,1209,0,389948801.960000000,0.09453007700038837
2025-05-12,1210,350,Padrão,2,134900.0,14.29,1927721.0,1927721.0,-10792.0,1210,0,151388826.920000000,0.012733575120564784
2025-05-12,1210,1261,Padrão,3,1958655.140373,1.198204,2346868.42,2346868.42381549,-12781.01,1210,0,151388826.920000000,0.015502256484592955
2025-05-12,1210,1,Caixa,7,375587.75,1.0,375587.75,375587.75,0.0,1210,0,151388826.920000000,0.0024809476210452164
2025-05-12,1210,1310,Padrão,2,17680.0,65.9,6632050.53,6632050.5264,-93570.09,1210,0,151388826.920000000,0.04380805810659095
2025-05-12,1210,1256,Padrão,1,61733.0,31.954418,1972642.09,1972642.086394,-2123.18,1210,0,151388826.920000000,0.01303030168426118
2025-05-12,1210,392,Padrão,2,39000.0,7.8,304200.0,304200.0,-3120.0,1210,0,151388826.920000000,0.0020093953179302435
2025-05-12,1210,1657,Padrão,5,270.0,63283.41,0.0,17086520.7,-57631.5,1210,0,151388826.920000000,0.11286513706212421
2025-05-12,1210,1816,Padrão,5,-10.0,5718.739,0.0,-2859369.5,-19722.5,1210,0,151388826.920000000,-0.01888758607998863
2025-05-12,1210,935,Padrão,2,341500.0,13.8,4712700.0,4712700.0,-95620.0,1210,0,151388826.920000000,0.031129774210420312
2025-05-12,1210,1252,Padrão,1,3910.0,16525.648071,64615283.96,64615283.95761,69877.57,1210,0,151388826.920000000,0.42681672929373676
2025-05-12,1210,1254,Padrão,1,278.0,16442.783251,4571093.74,4571093.743778,4901.99,1210,0,151388826.920000000,0.03019439305249093
2025-05-12,1210,338,Padrão,2,120560.0,16.45,1983212.0,1983212.0,121765.6,1210,0,151388826.920000000,0.013100121325651132
2025-05-12,1210,333,Padrão,2,237400.0,9.39,2229186.0,2229186.0,23740.0,1210,0,151388826.920000000,0.01472490437605407
2025-05-12,1210,1253,Padrão,1,6000.0,4360.156412,26160938.47,26160938.472,-10128.09,1210,0,151388826.920000000,0.17280626981689015
2025-05-12,1210,1255,Padrão,1,1000.0,4114.475739,4114475.74,4114475.739,13545.62,1210,0,151388826.920000000,0.02717819949271591
2025-05-12,1210,1309,Padrão,2,18800.0,23.09,2470938.48,2470938.4824,19126.1,1210,0,151388826.920000000,0.016321802161171014
2025-05-12,1210,1807,Padrão,5,20.0,110.1562,0.0,12518591.1928,-74584.4,1210,0,151388826.920000000,0.0826916453974198
2025-05-12,1210,1215,Caixa,3,1635942.9307497,4.73804897,7751177.72,7751177.718017397,37642.42,1210,0,151388826.920000000,0.05120046093040562
2025-05-12,1210,1298,Padrão,1,2130000.0,1.005063071,12185772.63,12185772.627149407,-61475.4,1210,0,151388826.920000000,0.08049320993542584
2025-05-12,1210,298,Padrão,2,83800.0,16.25,1361750.0,1361750.0,4190.0,1210,0,151388826.920000000,0.008995049553555257
2025-05-12,1210,2,Caixa,7,0.01,1.0,0.06,0.056922,0.000147934,1210,0,151388826.920000000,3.759986860198071e-10
2025-05-12,1210,300,Padrão,2,54200.0,54.28,2941976.0,2941976.0,83468.0,1210,0,151388826.920000000,0.01943324391802481
2025-05-12,1210,83,Padrão,2,118800.0,18.15,2156220.0,2156220.0,32076.0,1210,0,151388826.920000000,0.014242926931057035
2025-05-12,1210,1262,Padrão,2,27770.0,3.08,486862.97,486862.97352,61117.21,1210,0,151388826.920000000,0.0032159769213171733
2025-05-12,1211,1365,Padrão,1,39000.0,4423.107806,172501204.43,172501204.434,-177909.42,1211,0,1828606710.050000000,0.09433477602698026
2025-05-12,1211,1280,Padrão,1,87377.0,4401.828272,384618548.92,384618548.922544,689585.93,1211,0,1828606710.050000000,0.21033421063626487
2025-05-12,1211,1253,Padrão,1,146745.0,4360.156412,639831152.68,639831152.67894,-557197.96,1211,0,1828606710.050000000,0.3499009104376769
2025-05-12,1211,1279,Padrão,1,200.0,8264.415069,1652883.01,1652883.0138,1586.65,1211,0,1828606710.050000000,0.0009039029577632934
2025-05-12,1211,1450,Padrão,1,521400.0,896.683577,467530817.05,467530817.0478,-1667217.69,1211,0,1828606710.050000000,0.2556759824177919
2025-05-12,1211,1381,Padrão,1,120800.0,869.298376,105011243.82,105011243.8208,-490312.58,1211,0,1828606710.050000000,0.05742691593750559
2025-05-12,1211,1434,Padrão,1,63100.0,842.672349,53172625.22,53172625.2219,-308657.93,1211,0,1828606710.050000000,0.029078218366838483
2025-05-12,1211,1410,Caixa,16,267.0,16439.57374539,4389366.19,4389366.19001913,0.0,1211,0,1828606710.050000000,0.0024003883207336096
2025-05-12,1232,1,Caixa,7,4416.13,1.0,4416.13,4416.13,0.0,1232,0,5200062.380000000,0.0008492455815501198
2025-05-12,1232,1218,FIP Sanchez,3,154929708.71000087,0.03184241,4933335.31,4933335.305924419,0.0,1232,0,5200062.380000000,0.9487069472278945
2025-05-12,1232,1276,Caixa,1,13.0,16477.555405,214208.22,214208.220265,116.18,1232,0,5200062.380000000,0.04119339435020393
2025-05-12,1232,1235,Caixa,3,27730.17482101,1.63068105,45219.07,45219.07059380815,25.12,1232,0,5200062.380000000,0.008695870797189966
2025-05-12,1233,1,Caixa,7,15057.85,1.0,15057.85,15057.85,0.0,1233,0,92476336.350000000,0.0001628292230675075
2025-05-12,1233,1276,Caixa,1,13.0,16477.555405,214208.22,214208.220265,116.18,1233,0,92476336.350000000,0.002316357121396711
2025-05-12,1233,1235,Caixa,3,18918300.25931234,1.63068105,30849713.73,30849713.73107072,17132.06,1233,0,92476336.350000000,0.3335957602636009
2025-05-12,1233,1217,FIP Sanchez,3,125653140.70488265,0.48849417,61380826.68,61380826.67652486,0.0,1233,0,92476336.350000000,0.6637463063438592
2025-05-12,1234,1235,Caixa,3,22046.50582841,1.63068105,35950.82,35950.81927310274,19.98,1234,0,16621161.330000000,0.0021629547153371345
2025-05-12,1234,1216,FIP Sanchez,3,657356820.8351206,0.0252212,16579327.85,16579327.849646743,0.0,1234,0,16621161.330000000,0.9974831192885572
2025-05-12,1247,1278,Risco >> Renda Variável Terceiros,3,17170328.99470001,3.26809027,56114185.12,56114185.120277986,-246909.67,1247,0,209067082.640000000,0.2684027748973902
2025-05-12,1247,1629,Risco >> Renda Variável Terceiros,3,6248892.50097093,1.84707931,11542200.05,11542200.04895756,-17990.0,1247,0,209067082.640000000,0.055208117429143465
2025-05-12,1247,1,Caixa,7,499.94,1.0,499.94,499.94,0.0,1247,0,209067082.640000000,2.3912898849833015e-06
2025-05-12,1247,1153,Risco >> Renda Variável Terceiros,3,19280803.3301,1.1266537,21722788.41,21722788.41082949,-130924.37,1247,0,209067082.640000000,0.1039034368133157
2025-05-12,1247,1171,Risco >> Renda Variável Terceiros,3,14135146.41152791,4.8873464,69083356.93,69083356.92785385,-244628.5,1247,0,209067082.640000000,0.33043631764265313
2025-05-12,1247,1214,Caixa,3,295987.22451,4.3469599,1286644.6,1286644.595857267,704.27,1247,0,209067082.640000000,0.006154218921554408
2025-05-12,1247,1277,Caixa,3,3470529.05238611,4.1965417,14564219.89,14564219.889399795,7923.52,1247,0,209067082.640000000,0.06966290295674352
2025-05-12,1247,1195,Risco >> Renda Variável Terceiros,3,9619718.47234763,1.03623142,9968254.53,9968254.532601016,-40444.85,1247,0,209067082.640000000,0.04767969403277945
2025-05-12,1247,1193,Risco >> Renda Variável Terceiros,3,21815.78576271,1136.11734041,24785292.5,24785292.499684427,-114853.88,1247,0,209067082.640000000,0.11855186472546278
2025-05-12,1270,1705,Padrão,2,29404.0,208.64,34920796.36,34920796.357632,2847236.5999999996,1270,0,1068657831.070000000,0.032677247424151984
2025-05-12,1270,1402,Padrão,3,3874375.0,133.39,516802881.25,516802881.25,581156.25,1270,0,1068657831.070000000,0.4835999570906134
2025-05-12,1270,1,Caixa,7,426418.87,1.0,426418.87,426418.87,0.0,1270,0,1068657831.070000000,0.0003990228280768275
2025-05-12,1270,392,Risco >> Renda Variável Próprio,2,3570500.0,7.8,27849900.0,27849900.0,-142820.0,1270,0,1068657831.070000000,0.02606063343223258
2025-05-12,1270,1673,Padrão,5,0.0,5830.1,0.0,0.0,0.0,1270,0,1068657831.070000000,0.0
2025-05-12,1270,1816,Padrão,5,-325.0,5718.739,0.0,-92929508.75,-640981.25,1270,0,1068657831.070000000,-0.08695908648042543
2025-05-12,1270,1704,Padrão,2,35514.0,158.46,32033131.23,32033131.230168,1383217.45,1270,0,1068657831.070000000,0.029975105500415072
2025-05-12,1270,1809,Padrão,5,-780.0,138426.0,0.0,-107972280.0,-137280.0,1270,0,1068657831.070000000,-0.10103540802381256
2025-05-12,1270,1405,Caixa,1,1620.0,16504.609596,26737467.55,26737467.54552,15009.91,1270,0,1068657831.070000000,0.02501967118768872
2025-05-12,1270,1706,Padrão,2,10046.0,639.43,36565063.58,36565063.578516,2935390.43,1270,0,1068657831.070000000,0.03421587576063052
2025-05-12,1270,1707,Padrão,2,13888.0,449.26,35515473.7,35515473.69753601,1089559.05,1270,0,1068657831.070000000,0.033233718656210026
2025-05-12,1270,1213,Caixa,3,162654358.6474932,1.11129959,180757722.08,180757722.07667217,103321.31,1270,0,1068657831.070000000,0.16914461937333805
2025-05-12,1270,1708,Padrão,2,57436.0,123.0,40213275.5,40213275.5016,2358787.39,1270,0,1068657831.070000000,0.037629701792702176
2025-05-12,1270,1598,Caixa,16,0.0,16458.46102994,0.0,0.0,7912.79,1270,0,1068657831.070000000,0.0
2025-05-12,1270,1512,Caixa,16,938.0,16386.19411523,15370250.08,15370250.08008574,0.0,1270,0,1068657831.070000000,0.014382760911129229
2025-05-12,1270,228,Risco >> Renda Variável Próprio,2,4694551.0,10.15,47649692.65,47649692.65,-375564.08,1270,0,1068657831.070000000,0.04458835303933576
2025-05-12,1270,1845,Padrão,3,20000.0,582.99,66369913.56,66369913.56,2599493.56,1270,0,1068657831.070000000,0.062105859921081315
2025-05-12,1270,1262,Padrão,2,1.0,3.08,17.53,17.531976,1.6,1270,0,1068657831.070000000,1.6405602888294007e-08
2025-05-12,1270,1846,Padrão,5,-1311.0,5718.739,0.0,-74972668.29,-517123.95,1270,0,1068657831.070000000,-0.07015591530820785
2025-05-12,1270,1663,Caixa,5,0.0,124540.0,0.0,0.0,0.0,1270,0,1068657831.070000000,0.0
2025-05-12,1270,1808,Padrão,5,-18816.0,138426.0,0.0,-520924723.2,-662323.2,1270,0,1068657831.070000000,-0.4874569839425787
2025-05-12,1273,1,Caixa,7,499.95,1.0,499.95,499.95,0.0,1273,0,44046489.900000000,1.135050718309338e-05
2025-05-12,1273,1246,Risco >> Crédito,3,95344.00306765,3.1729201,302518.9,302518.90374780836,51.26,1273,0,44046489.900000000,0.006868172797301797
2025-05-12,1273,1160,Risco >> Crédito,3,396573.96264688,0.8032931,318565.13,318565.12783389643,69.13,1273,0,44046489.900000000,0.007232474791002505
2025-05-12,1273,1161,Risco >> Crédito,3,11271.11715001,1000.6235446,11278145.19,11278145.194244856,-2176.97,1273,0,44046489.900000000,0.2560509411726099
2025-05-12,1273,1244,Risco >> Crédito,3,5000000.0,1.120379,5601895.0,5601895.0,-6982.5,1273,0,44046489.900000000,0.12718141701457125
2025-05-12,1273,1176,Risco >> Crédito,3,4093625.7796132,0.91480287,3744860.61,3744860.611896143,1485.62,1273,0,44046489.900000000,0.08502063661368264
2025-05-12,1273,1281,Risco >> Crédito,3,18534459.4788367,0.94939516,17596526.12,17596526.122423686,74901.27,1273,0,44046489.900000000,0.3994989421943401
2025-05-12,1273,1214,Caixa,3,633236.93673,4.3469599,2752655.57,2752655.571164147,1501.3,1273,0,44046489.900000000,0.06249432309847117
2025-05-12,1273,1276,Caixa,1,149.0,16477.5630431,2455156.89,2455156.8934219,1332.25,1273,0,44046489.900000000,0.05574012592140515
2025-05-12,1295,1355,Caixa,1,39257.000003,1150.720682616,45173841.84,45173841.840908475,29187.85,1295,0,9236116544.800000000,0.004890999547460418
2025-05-12,1295,1356,Risco >> Outros,3,22203.0,36.1,801528.3,801528.3,5994.81,1295,0,9236116544.800000000,8.678196037394811e-05
