overview_date,portfolio_id,instrument_name,instrument_id,book_name,asset_value,dtd_ativo_fin,exposure_value,exposure_value_ontem,asset_value_ontem,dtd_ativo_pct,Year,Month,mtd_ativo_pct,ytd_ativo_pct,grupo_1,grupo_2,grupo_3
2025-07-23,1295,BRL,0.0,Risco >> Caixas e Provisionamentos >> CPR (Provisões),1578611.8413066566,0.0,0.0,0.0,31586341.05573687,0.0,0.0,0.0,0.0,0.0,Risco,Caixas e Provisionamentos,CPR (Provisões)
2025-07-24,1295,BRL,0.0,Risco >> Caixas e Provisionamentos >> CPR (Provisões),1574872.0910863727,0.0,0.0,0.0,1578611.8413066566,0.0,0.0,0.0,0.0,0.0,Risco,Caixas e Provisionamentos,CPR (Provisões)
2025-07-25,1295,BRL,0.0,Risco >> Caixas e Provisionamentos >> CPR (Provisões),1533249.1670459956,0.0,0.0,0.0,1574872.0910863727,0.0,0.0,0.0,0.0,0.0,Risco,Caixas e Provisionamentos,CPR (Provisões)
2025-07-28,1295,BRL,0.0,Risco >> Caixas e Provisionamentos >> CPR (Provisões),772711.8095924258,0.0,0.0,0.0,1533249.1670459956,0.0,0.0,0.0,0.0,0.0,Risco,Caixas e Provisionamentos,CPR (Provisões)
2025-07-29,1295,BRL,0.0,Risco >> Caixas e Provisionamentos >> CPR (Provisões),758204.1952073723,0.0,0.0,0.0,772711.8095924258,0.0,0.0,0.0,0.0,0.0,Risco,Caixas e Provisionamentos,CPR (Provisões)
2024-12-31,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,364241119.3,76709.14,364241119.3,0.0,0.0,0.0,2024.0,12.0,0.0,0.0,Risco,Multimercado Próprio,
2025-01-02,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,364387874.9,146755.6,364387874.9,364241119.3,364241119.3,0.0004029078328169963,2025.0,1.0,0.00040290783281693443,0.00040290783281693443,Risco,Multimercado Próprio,
2025-01-03,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,364806517.4,418642.52,364806517.4,364387874.9,364387874.9,0.0011488925643173206,2025.0,1.0,0.001552263294947398,0.001552263294947398,Risco,Multimercado Próprio,
2025-01-06,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,365074346.5,267829.03,365074346.5,364806517.4,364806517.4,0.0007341673386452498,2025.0,1.0,0.0022875702546047982,0.0022875702546047982,Risco,Multimercado Próprio,
2025-01-07,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,364856481.8,-217864.71,364856481.8,365074346.5,365074346.5,-0.0005967680613241884,2025.0,1.0,0.00168943704441471,0.00168943704441471,Risco,Multimercado Próprio,
2025-01-08,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,365064148.8,207667.01,365064148.8,364856481.8,364856481.8,0.0005691745120587851,2025.0,1.0,0.00225957314097891,0.00225957314097891,Risco,Multimercado Próprio,
2025-01-09,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,365416414.8,352265.98,365416414.8,365064148.8,365064148.8,0.0009649426851635012,2025.0,1.0,0.003226696184716271,0.003226696184716271,Risco,Multimercado Próprio,
2025-01-10,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,364927121.0,-489293.76,364927121.0,365416414.8,365416414.8,-0.0013390032307875404,2025.0,1.0,0.0018833723973126215,0.0018833723973126215,Risco,Multimercado Próprio,
2025-01-13,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,365112221.5,185100.54,365112221.5,364927121.0,364927121.0,0.0005072260441832165,2025.0,1.0,0.002391553737026708,0.002391553737026708,Risco,Multimercado Próprio,
2025-01-14,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,365121380.7,9159.12,365121380.7,365112221.5,365112221.5,2.508576667845122e-05,2025.0,1.0,0.0024166994976642098,0.0024166994976642098,Risco,Multimercado Próprio,
2025-01-15,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,366075372.8,953992.15,366075372.8,365121380.7,365121380.7,0.0026128082342672847,2025.0,1.0,0.005035822104278775,0.005035822104278775,Risco,Multimercado Próprio,
2025-01-16,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,366275155.4,199782.6,366275155.4,366075372.8,366075372.8,0.000545741710161826,2025.0,1.0,0.005584312072607789,0.005584312072607789,Risco,Multimercado Próprio,
2025-01-17,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,366693817.2,418661.76,366693817.2,366275155.4,366275155.4,0.0011430252743809225,2025.0,1.0,0.006733720356827844,0.006733720356827844,Risco,Multimercado Próprio,
2025-01-20,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,366782222.8,88405.66,366782222.8,366693817.2,366693817.2,0.00024108849359677725,2025.0,1.0,0.006976432272921773,0.006976432272921773,Risco,Multimercado Próprio,
2025-01-21,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,367098946.3,316723.48,367098946.3,366782222.8,366782222.8,0.0008635191683559423,2025.0,1.0,0.007845975724272147,0.007845975724272147,Risco,Multimercado Próprio,
2025-01-22,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,367445923.1,346976.75,367445923.1,367098946.3,367098946.3,0.0009451859055908164,2025.0,1.0,0.008798577535533258,0.008798577535533258,Risco,Multimercado Próprio,
2025-01-23,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,367725130.5,279207.48,367725130.5,367445923.1,367445923.1,0.0007598600568062744,2025.0,1.0,0.009565123279965393,0.009565123279965393,Risco,Multimercado Próprio,
2025-01-24,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,367843249.7,118119.17,367843249.7,367725130.5,367725130.5,0.00032121593060390526,2025.0,1.0,0.009889411680545024,0.009889411680545024,Risco,Multimercado Próprio,
2025-01-27,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,367664383.0,-178866.75,367664383.0,367843249.7,367843249.7,-0.00048625807363837024,2025.0,1.0,0.009398344800633396,0.009398344800633396,Risco,Multimercado Próprio,
2025-01-28,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,368077415.8,413032.81,368077415.8,367664383.0,367664383.0,0.0011233963067888465,2025.0,1.0,0.010532299173261261,0.010532299173261261,Risco,Multimercado Próprio,
2025-01-29,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,368124674.0,47258.28,368124674.0,368077415.8,368077415.8,0.00012839222938274063,2025.0,1.0,0.010662043668015375,0.010662043668015375,Risco,Multimercado Próprio,
2025-01-30,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,368355488.3,230814.23,368355488.3,368124674.0,368124674.0,0.0006270001613638102,2025.0,1.0,0.011295728932479543,0.011295728932479543,Risco,Multimercado Próprio,
2025-01-31,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,368314692.7,-40795.55,368314692.7,368355488.3,368355488.3,-0.00011075048776462061,2025.0,1.0,0.011183727437225954,0.011183727437225954,Risco,Multimercado Próprio,
2025-02-03,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,368363779.9,49087.2,368363779.9,368314692.7,368314692.7,0.00013327516108618167,2025.0,2.0,0.00013327516108607718,0.011318493111387662,Risco,Multimercado Próprio,
2025-02-04,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,368640235.5,276455.61,368640235.5,368363779.9,368363779.9,0.0007504961809085834,2025.0,2.0,0.0008838713644940821,0.0120774837781501,Risco,Multimercado Próprio,
2025-02-05,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,369086692.8,446457.23,369086692.8,368640235.5,368640235.5,0.001211091972623265,2025.0,2.0,0.0020960337866318124,0.013303202694426641,Risco,Multimercado Próprio,
2025-02-06,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,369382676.3,295983.52,369382676.3,369086692.8,369086692.8,0.0008019349539659155,2025.0,2.0,0.00289964962335576,0.014115805951632865,Risco,Multimercado Próprio,
2025-02-07,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,369341902.4,-40773.87,369341902.4,369382676.3,369382676.3,-0.00011038381769394312,2025.0,2.0,0.0027889457312664234,0.014003863977388287,Risco,Multimercado Próprio,
2025-02-10,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,369468113.2,126210.81,369468113.2,369341902.4,369341902.4,0.0003417180915024171,2025.0,2.0,0.0031316168559814006,0.014350367442562684,Risco,Multimercado Próprio,
2025-02-11,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,369428233.3,-39879.89,369428233.3,369468113.2,369468113.2,-0.0001079386517407316,2025.0,2.0,0.0030233401817394423,0.014240879831508124,Risco,Multimercado Próprio,
2025-02-12,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,369231074.9,-197158.48,369231074.9,369428233.3,369428233.3,-0.0005336854691338504,2025.0,2.0,0.0024880411998822183,0.013699594211740385,Risco,Multimercado Próprio,
2025-02-13,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,369804215.2,573140.34,369804215.2,369231074.9,369231074.9,0.001552253802460222,2025.0,2.0,0.004044157073755494,0.0152731132614079,Risco,Multimercado Próprio,
2025-02-14,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,369611047.1,-193168.08,369611047.1,369804215.2,369804215.2,-0.0005223522936198267,2025.0,2.0,0.0035196923054123808,0.014742783022045236,Risco,Multimercado Próprio,
2025-02-17,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,369870673.7,259626.56,369870673.7,369611047.1,369611047.1,0.0007024318186294816,2025.0,2.0,0.00422459646790907,0.015455570640564575,Risco,Multimercado Próprio,
2025-02-18,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,369867738.7,-2934.99,369867738.7,369870673.7,369870673.7,-7.935178992808047e-06,2025.0,2.0,0.004216627765987191,0.01544751281885226,Risco,Multimercado Próprio,
2025-02-19,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,370475411.9,607673.21,370475411.9,369867738.7,369867738.7,0.0016429473198604223,2025.0,2.0,0.005866502783134608,0.01711583958849694,Risco,Multimercado Próprio,
2025-02-20,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,370744166.2,268754.34,370744166.2,370475411.9,370475411.9,0.0007254309769754521,2025.0,2.0,0.006596189502955596,0.01785368692570688,Risco,Multimercado Próprio,
2025-02-21,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,370456002.1,-288164.15,370456002.1,370744166.2,370744166.2,-0.0007772587575782603,2025.0,2.0,0.005813803799319395,0.017062551233610446,Risco,Multimercado Próprio,
2025-02-24,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,370712284.0,256281.92,370712284.0,370456002.1,370456002.1,0.0006918012356318089,2025.0,2.0,0.006509627031603404,0.017766156363268726,Risco,Multimercado Próprio,
2025-02-25,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,370746407.2,34123.22,370746407.2,370712284.0,370712284.0,9.204771860217074e-05,2025.0,2.0,0.006602273946522796,0.01785983941603253,Risco,Multimercado Próprio,
2025-02-26,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,371083892.3,337485.12,371083892.3,370746407.2,370746407.2,0.0009102856115283752,2025.0,2.0,0.007518569513027984,0.018786382582405503,Risco,Multimercado Próprio,
2025-02-27,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,370663910.1,-419982.29,370663910.1,371083892.3,371083892.3,-0.0011317718141763708,2025.0,2.0,0.006378288393793952,0.017633348869932064,Risco,Multimercado Próprio,
2025-02-28,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,371690466.7,1026556.69,371690466.7,370663910.1,370663910.1,0.0027695080692453954,2025.0,2.0,0.009165461184213797,0.020451692641160424,Risco,Multimercado Próprio,
2025-03-05,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,371266395.3,-424071.48,371266395.3,371690466.7,371690466.7,-0.0011409264374334302,2025.0,3.0,-0.0011409264374334649,0.019287432326902332,Risco,Multimercado Próprio,
2025-03-06,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,370993472.2,-272923.05,370993472.2,371266395.3,371266395.3,-0.0007351137982188391,2025.0,3.0,-0.001875201524885406,0.018538140071047815,Risco,Multimercado Próprio,
2025-03-07,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,371048417.3,54945.08,371048417.3,370993472.2,370993472.2,0.00014810255197800218,2025.0,3.0,-0.0017273766950386404,0.018688988168879428,Risco,Multimercado Próprio,
2025-03-10,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,370405300.4,-643116.9,370405300.4,371048417.3,371048417.3,-0.0017332425365933503,2025.0,3.0,-0.0034576252688673925,0.01692335308302595,Risco,Multimercado Próprio,
2025-03-11,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,370317653.8,-87646.62,370317653.8,370405300.4,370405300.4,-0.00023662355777671264,2025.0,3.0,-0.003693430671051545,0.01668272506123314,Risco,Multimercado Próprio,
2025-03-12,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,370571716.4,254062.64,370571716.4,370317653.8,370317653.8,0.000686066779136631,2025.0,3.0,-0.003009897831999342,0.017380237303819657,Risco,Multimercado Próprio,
2025-03-13,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,370015390.7,-556325.72,370015390.7,370571716.4,370571716.4,-0.001501263305803659,2025.0,3.0,-0.004506642488633639,0.01585288168550547,Risco,Multimercado Próprio,
2025-03-14,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,370358042.1,342651.41,370358042.1,370015390.7,370015390.7,0.0009260463716165091,2025.0,3.0,-0.0035847694769418625,0.016793608560686568,Risco,Multimercado Próprio,
2025-03-17,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,370359124.0,1081.94,370359124.0,370358042.1,370358042.1,2.9213352405288567e-06,2025.0,3.0,-0.0035818586140146103,0.016796578955687647,Risco,Multimercado Próprio,
2025-03-18,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,369838509.5,-520614.55,369838509.5,370359124.0,370359124.0,-0.0014057019694214419,2025.0,3.0,-0.004982525557728157,0.01536726600214866,Risco,Multimercado Próprio,
2025-03-19,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,370366039.8,527530.27,370366039.8,369838509.5,369838509.5,0.0014263800454776601,2025.0,3.0,-0.003563252487282065,0.016815565609205274,Risco,Multimercado Próprio,
2025-03-20,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,370217436.0,-148603.79,370217436.0,370366039.8,370366039.8,-0.0004012349244554036,2025.0,3.0,-0.003963057710394957,0.01640758369255302,Risco,Multimercado Próprio,
2025-03-21,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,370505853.2,288417.18,370505853.2,370217436.0,370217436.0,0.0007790480727115186,2025.0,3.0,-0.0031870970501548523,0.017199414061717988,Risco,Multimercado Próprio,
2025-03-24,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,370980607.0,474753.87,370980607.0,370505853.2,370505853.2,0.0012813667203895067,2025.0,3.0,-0.0019098141698601356,0.01850281953889632,Risco,Multimercado Próprio,
2025-03-25,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,371192584.9,211977.92,371192584.9,370980607.0,370980607.0,0.0005713989249039102,2025.0,3.0,-0.001339506510719679,0.019084790954992492,Risco,Multimercado Próprio,
2025-03-26,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,370971503.3,-221081.61,370971503.3,371192584.9,371192584.9,-0.0005955981315186019,2025.0,3.0,-0.0019343068346633352,0.018477825957640803,Risco,Multimercado Próprio,
2025-03-27,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,370819899.5,-151603.85,370819899.5,370971503.3,370971503.3,-0.0004086671042152795,2025.0,3.0,-0.0023421834513058792,0.018061607573799154,Risco,Multimercado Próprio,
2025-03-28,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,370702192.4,-117707.12,370702192.4,370819899.5,370819899.5,-0.0003174239574486482,2025.0,3.0,-0.0026588639436142536,0.0177384504293967,Risco,Multimercado Próprio,
2025-03-31,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,371354215.4,652023.02,371354215.4,370702192.4,370702192.4,0.0017588863334707379,2025.0,3.0,-0.0009046542495965149,0.019528536680904596,Risco,Multimercado Próprio,
2025-04-01,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,371780894.1,426678.73,371780894.1,371354215.4,371354215.4,0.001148980440522017,2025.0,4.0,0.0011489804405220294,0.020699955028105066,Risco,Multimercado Próprio,
2025-04-02,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,371920656.9,139762.75,371920656.9,371780894.1,371780894.1,0.000375927736518938,2025.0,4.0,0.0015253401106571918,0.021083664451863715,Risco,Multimercado Próprio,
2025-04-03,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,371247146.9,-673509.97,371247146.9,371920656.9,371920656.9,-0.0018108969144488517,2025.0,4.0,-0.00028831903749149124,0.019234587194513653,Risco,Multimercado Próprio,
2025-04-04,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,369736937.5,-1510209.43,369736937.5,371247146.9,371247146.9,-0.004067935451115516,2025.0,4.0,-0.004355081625373125,0.015088406684262035,Risco,Multimercado Próprio,
2025-04-07,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,369234935.1,-502002.32,369234935.1,369736937.5,369736937.5,-0.0013577283443583453,2025.0,4.0,-0.005706896951966689,0.013710192382477393,Risco,Multimercado Próprio,
2025-04-08,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,368680537.1,-554398.01,368680537.1,369234935.1,369234935.1,-0.0015014776699010135,2025.0,4.0,-0.007199805843529972,0.012188129164864003,Risco,Multimercado Próprio,
2025-04-09,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,370943748.8,2263211.71,370943748.8,368680537.1,368680537.1,0.006138679648788002,2025.0,4.0,-0.0011053234963489533,0.018401627834113032,Risco,Multimercado Próprio,
2025-04-10,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,369285068.1,-1658680.71,369285068.1,370943748.8,370943748.8,-0.004471515466605971,2025.0,4.0,-0.005571896491845418,0.013847829204036044,Risco,Multimercado Próprio,
2025-04-11,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,369846993.9,561925.79,369846993.9,369285068.1,369285068.1,0.0015216585736627568,2025.0,4.0,-0.004058716442250976,0.015390559445733754,Risco,Multimercado Próprio,
2025-04-14,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,371331229.6,1484235.69,371331229.6,369846993.9,369846993.9,0.004013107351093709,2025.0,4.0,-6.189715594773215e-05,0.019465430764076475,Risco,Multimercado Próprio,
2025-04-15,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,371705794.6,374564.98,371705794.6,371331229.6,371331229.6,0.0010087085333584341,2025.0,4.0,0.0009467489412211538,0.020493774243552032,Risco,Multimercado Próprio,
2025-04-16,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,371375044.5,-330750.12,371375044.5,371705794.6,371705794.6,-0.0008898169595551416,2025.0,4.0,5.608954840163882e-05,0.019585721576109716,Risco,Multimercado Próprio,
2025-04-17,1295,BTG 2664 FUNDO DE INVESTIMENTO MULTIMERCADO - CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,0.0,Risco >> Multimercado Próprio,371326554.9,-48489.6,371326554.9,371375044.5,371375044.5,-0.0001305677393193823,2025.0,4.0,-7.448551440325524e-05,0.01945259657340115,Risco,Multimercado Próprio,
