overview_date,portfolio_id,book_name,instrument_name,asset_value,dtd_ativo_pct,dtd_ativo_fin,exposure_value,asset_value_ontem,exposure_value_ontem
1/20/2025,1295,Risco >> Multimercado Terceiros,CSHG ALLOCATION CLAVE ALPHA MACRO FIC FIM,12089196.7,-0.004880553,-59291.34,12089196.7,12148488.04,12148488.04
1/20/2025,1295,Risco >> Multimercado Terceiros,CSHG ALL MAR ABSOLUTO FC FI MULT,11418714.43,-0.001373863,-15709.33,11418714.43,11434423.76,11434423.76
1/21/2025,1295,Risco >> Multimercado Terceiros,2663,567202054.6,0.001039605,589053.8,567202054.6,566613000.8,566613000.8
1/21/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37076208.48,0.001339073,49581.37,37076208.48,37026627.11,37026627.11
1/21/2025,1295,Risco >> Multimercado Terceiros,CSHG ALLOCATION CLAVE ALPHA MACRO FIC FIM,12085842.08,-0.000277489,-3354.62,12085842.08,12089196.7,12089196.7
1/21/2025,1295,Risco >> Multimercado Terceiros,CSHG ALL MAR ABSOLUTO FC FI MULT,11475258.46,0.004951874,56544.03,11475258.46,11418714.43,11418714.43
1/22/2025,1295,Risco >> Multimercado Terceiros,2663,568082631.6,0.001552493,880577.05,568082631.6,567202054.6,567202054.6
1/22/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,36985275.73,-0.00245259,-90932.75,36985275.73,37076208.48,37076208.48
1/22/2025,1295,Risco >> Multimercado Terceiros,CSHG ALLOCATION CLAVE ALPHA MACRO FIC FIM,12159154.86,0.006066005,73312.78,12159154.86,12085842.08,12085842.08
1/22/2025,1295,Risco >> Multimercado Terceiros,CSHG ALL MAR ABSOLUTO FC FI MULT,11537251.62,0.005402332,61993.16,11537251.62,11475258.46,11475258.46
1/23/2025,1295,Risco >> Multimercado Terceiros,2663,568970339.3,0.001562638,887707.64,568970339.3,568082631.6,568082631.6
1/23/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,36872218.98,-0.003056804,-113056.75,36872218.98,36985275.73,36985275.73
1/23/2025,1295,Risco >> Multimercado Terceiros,CSHG ALLOCATION CLAVE ALPHA MACRO FIC FIM,12186958.09,0.002286609,27803.23,12186958.09,12159154.86,12159154.86
1/23/2025,1295,Risco >> Multimercado Terceiros,CSHG ALL MAR ABSOLUTO FC FI MULT,11550154.87,0.001118399,12903.25,11550154.87,11537251.62,11537251.62
1/24/2025,1295,Risco >> Multimercado Terceiros,2663,568859180.5,-0.000195368,-111158.82,568859180.5,568970339.3,568970339.3
1/24/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,36899042.47,0.000727472,26823.49,36899042.47,36872218.98,36872218.98
1/24/2025,1295,Risco >> Multimercado Terceiros,CSHG ALLOCATION CLAVE ALPHA MACRO FIC FIM,12230063.6,0.00353702,43105.51,12230063.6,12186958.09,12186958.09
1/24/2025,1295,Risco >> Multimercado Terceiros,CSHG ALL MAR ABSOLUTO FC FI MULT,11563156.5,0.001125667,13001.63,11563156.5,11550154.87,11550154.87
1/27/2025,1295,Risco >> Multimercado Terceiros,2663,567301003.5,-0.002739126,-1558176.95,567301003.5,568859180.5,568859180.5
1/27/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37202713.18,0.008229772,303670.71,37202713.18,36899042.47,36899042.47
1/27/2025,1295,Risco >> Multimercado Terceiros,CSHG ALLOCATION CLAVE ALPHA MACRO FIC FIM,12195095.55,-0.002859188,-34968.05,12195095.55,12230063.6,12230063.6
1/27/2025,1295,Risco >> Multimercado Terceiros,CSHG ALL MAR ABSOLUTO FC FI MULT,11556435.04,-0.000581282,-6721.46,11556435.04,11563156.5,11563156.5
1/28/2025,1295,Risco >> Multimercado Terceiros,2663,568238039.1,0.001651743,937035.58,568238039.1,567301003.5,567301003.5
1/28/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37219645.32,0.000455132,16932.14,37219645.32,37202713.18,37202713.18
1/28/2025,1295,Risco >> Multimercado Terceiros,CSHG ALLOCATION CLAVE ALPHA MACRO FIC FIM,12237150.37,0.003448503,42054.82,12237150.37,12195095.55,12195095.55
1/28/2025,1295,Risco >> Multimercado Terceiros,CSHG ALL MAR ABSOLUTO FC FI MULT,11604280.71,0.004140176,47845.67,11604280.71,11556435.04,11556435.04
1/29/2025,1295,Risco >> Multimercado Terceiros,2663,568155793.3,-0.000144738,-82245.8,568155793.3,568238039.1,568238039.1
1/29/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37096660.1,-0.003304309,-122985.22,37096660.1,37219645.32,37219645.32
1/29/2025,1295,Risco >> Multimercado Terceiros,CSHG ALLOCATION CLAVE ALPHA MACRO FIC FIM,12260782.41,0.001931172,23632.04,12260782.41,12237150.37,12237150.37
1/29/2025,1295,Risco >> Multimercado Terceiros,CSHG ALL MAR ABSOLUTO FC FI MULT,11596305.65,-0.000687252,-7975.06,11596305.65,11604280.71,11604280.71
1/30/2025,1295,Risco >> Multimercado Terceiros,2663,569113961.7,0.001686454,958168.45,569113961.7,568155793.3,568155793.3
1/30/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37257823.73,0.004344424,161163.63,37257823.73,37096660.1,37096660.1
1/30/2025,1295,Risco >> Multimercado Terceiros,CSHG ALLOCATION CLAVE ALPHA MACRO FIC FIM,12241684.14,-0.001557671,-19098.27,12241684.14,12260782.41,12260782.41
1/30/2025,1295,Risco >> Multimercado Terceiros,CSHG ALL MAR ABSOLUTO FC FI MULT,11709013.33,0.009719275,112707.68,11709013.33,11596305.65,11596305.65
1/31/2025,1295,Risco >> Multimercado Terceiros,2663,570474841.6,0.002391226,1360879.85,570474841.6,569113961.7,569113961.7
1/31/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37118711.03,-0.003733785,-139112.7,37118711.03,37257823.73,37257823.73
1/31/2025,1295,Risco >> Multimercado Terceiros,CSHG ALLOCATION CLAVE ALPHA MACRO FIC FIM,12227450.69,-0.001162704,-14233.45,12227450.69,12241684.14,12241684.14
1/31/2025,1295,Risco >> Multimercado Terceiros,CSHG ALL MAR ABSOLUTO FC FI MULT,11738787.69,0.002542858,29774.36,11738787.69,11709013.33,11709013.33
2/3/2025,1295,Risco >> Multimercado Terceiros,2663,571688406.7,0.002127289,1213565.1,571688406.7,570474841.6,570474841.6
2/3/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37136913.12,0.000490375,18202.09,37136913.12,37118711.03,37118711.03
2/3/2025,1295,Risco >> Multimercado Terceiros,CSHG ALLOCATION CLAVE ALPHA MACRO FIC FIM,12222559.86,-0.000399988,-4890.83,12222559.86,12227450.69,12227450.69
2/3/2025,1295,Risco >> Multimercado Terceiros,CSHG ALL MAR ABSOLUTO FC FI MULT,11696690.96,-0.003586122,-42096.73,11696690.96,11738787.69,11738787.69
2/4/2025,1295,Risco >> Multimercado Terceiros,2663,569896483.6,-0.00313444,-1791923.05,569896483.6,571688406.7,571688406.7
2/4/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37176741.34,0.00107247,39828.22,37176741.34,37136913.12,37136913.12
2/4/2025,1295,Risco >> Multimercado Terceiros,CSHG ALLOCATION CLAVE ALPHA MACRO FIC FIM,12205190.91,-0.001421057,-17368.95,12205190.91,12222559.86,12222559.86
2/4/2025,1295,Risco >> Multimercado Terceiros,CSHG ALL MAR ABSOLUTO FC FI MULT,11738162.77,0.003545602,41471.81,11738162.77,11696690.96,11696690.96
2/5/2025,1295,Risco >> Multimercado Terceiros,2663,570447393.7,0.000966685,550910.11,570447393.7,569896483.6,569896483.6
2/5/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,36940150.27,-0.006363954,-236591.07,36940150.27,37176741.34,37176741.34
2/5/2025,1295,Risco >> Multimercado Terceiros,CSHG ALLOCATION CLAVE ALPHA MACRO FIC FIM,12226403.95,0.001738034,21213.04,12226403.95,12205190.91,12205190.91
2/5/2025,1295,Risco >> Multimercado Terceiros,CSHG ALL MAR ABSOLUTO FC FI MULT,11723246.07,-0.001270787,-14916.7,11723246.07,11738162.77,11738162.77
2/6/2025,1295,Risco >> Multimercado Terceiros,2663,571235761.7,0.001382017,788368,571235761.7,570447393.7,570447393.7
2/6/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,36931510.38,-0.000233889,-8639.89,36931510.38,36940150.27,36940150.27
2/6/2025,1295,Risco >> Multimercado Terceiros,CSHG ALLOCATION CLAVE ALPHA MACRO FIC FIM,12235093.15,0.000710691,8689.2,12235093.15,12226403.95,12226403.95
2/6/2025,1295,Risco >> Multimercado Terceiros,CSHG ALL MAR ABSOLUTO FC FI MULT,11723246.07,0,0,11723246.07,11723246.07,11723246.07
2/7/2025,1295,Risco >> Multimercado Terceiros,2663,571618175.4,0.00066945,382413.67,571618175.4,571235761.7,571235761.7
2/7/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,36849587.99,-0.002218225,-81922.39,36849587.99,36931510.38,36931510.38
2/7/2025,1295,Risco >> Multimercado Terceiros,CSHG ALLOCATION CLAVE ALPHA MACRO FIC FIM,12206801.22,-0.002312359,-28291.93,12206801.22,12235093.15,12235093.15
2/7/2025,1295,Risco >> Multimercado Terceiros,CSHG ALL MAR ABSOLUTO FC FI MULT,11691162.2,-0.002736774,-32083.87,11691162.2,11723246.07,11723246.07
2/10/2025,1295,Risco >> Multimercado Terceiros,2663,572167942.7,0.000961774,549767.25,572167942.7,571618175.4,571618175.4
2/10/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,36988879.58,0.003780004,139291.59,36988879.58,36849587.99,36849587.99
2/10/2025,1295,Risco >> Multimercado Terceiros,CSHG ALLOCATION CLAVE ALPHA MACRO FIC FIM,12247818.76,0.00336022,41017.54,12247818.76,12206801.22,12206801.22
2/10/2025,1295,Risco >> Multimercado Terceiros,CSHG ALL MAR ABSOLUTO FC FI MULT,11732810.15,0.003562345,41647.95,11732810.15,11691162.2,11691162.2
2/11/2025,1295,Risco >> Multimercado Terceiros,2663,595705307.7,-0.001693398,-968908.26,595705307.7,572167942.7,572167942.7
2/11/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37148685.74,0.004320384,159806.16,37148685.74,36988879.58,36988879.58
2/11/2025,1295,Risco >> Multimercado Terceiros,CSHG ALLOCATION CLAVE ALPHA MACRO FIC FIM,0,-0.001519292,-18608.01,0,12247818.76,12247818.76
2/11/2025,1295,Risco >> Multimercado Terceiros,CSHG ALL MAR ABSOLUTO FC FI MULT,0,0.003350781,39314.08,0,11732810.15,11732810.15
2/12/2025,1295,Risco >> Multimercado Terceiros,2663,594415329.9,-0.002165463,-1289977.84,594415329.9,595705307.7,595705307.7
2/12/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37000355.34,-0.003992884,-148330.4,37000355.34,37148685.74,37148685.74
2/13/2025,1295,Risco >> Multimercado Terceiros,2663,594213474.8,-0.000339586,-201855.1,594213474.8,594415329.9,594415329.9
2/13/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37108961.45,0.002935272,108606.11,37108961.45,37000355.34,37000355.34
2/14/2025,1295,Risco >> Multimercado Terceiros,2663,594893863.5,0.001145024,680388.69,594893863.5,594213474.8,594213474.8
2/14/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37341010.36,0.006253177,232048.91,37341010.36,37108961.45,37108961.45
2/17/2025,1295,Risco >> Multimercado Terceiros,2663,594841196.8,-0.0000885,-52666.72,594841196.8,594893863.5,594893863.5
2/17/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37359321.45,0.000490375,18311.09,37359321.45,37341010.36,37341010.36
2/18/2025,1295,Risco >> Multimercado Terceiros,2663,594789294.1,-0.0000873,-51902.68,594789294.1,594841196.8,594841196.8
2/18/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37505285.46,0.003907031,145964.01,37505285.46,37359321.45,37359321.45
2/19/2025,1295,Risco >> Multimercado Terceiros,2663,594090823.5,-0.001174316,-698470.59,594090823.5,594789294.1,594789294.1
2/19/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37499941.41,-0.000142488,-5344.05,37499941.41,37505285.46,37505285.46
2/20/2025,1295,Risco >> Multimercado Terceiros,2663,593914639.6,-0.000296561,-176183.9,593914639.6,594090823.5,594090823.5
2/20/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37542596.83,0.00113748,42655.42,37542596.83,37499941.41,37499941.41
2/21/2025,1295,Risco >> Multimercado Terceiros,2663,594400609.7,0.000818249,485970.1,594400609.7,593914639.6,593914639.6
2/21/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37545278.97,0.0000714,2682.14,37545278.97,37542596.83,37542596.83
2/24/2025,1295,Risco >> Multimercado Terceiros,2663,593231653.2,-0.001966614,-1168956.46,593231653.2,594400609.7,594400609.7
2/24/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37536895.66,-0.000223285,-8383.31,37536895.66,37545278.97,37545278.97
2/25/2025,1295,Risco >> Multimercado Terceiros,2663,594214238.8,0.001656327,982585.58,594214238.8,593231653.2,593231653.2
2/25/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37542070.99,0.000137873,5175.33,37542070.99,37536895.66,37536895.66
2/26/2025,1295,Risco >> Multimercado Terceiros,2663,594861367,0.001089049,647128.19,594861367,594214238.8,594214238.8
2/26/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37542070.99,0,0,37542070.99,37542070.99,37542070.99
2/27/2025,1295,Risco >> Multimercado Terceiros,2663,594543940.6,-0.000533614,-317426.43,594543940.6,594861367,594861367
2/27/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37521270.67,-0.000554054,-20800.32,37521270.67,37542070.99,37542070.99
2/28/2025,1295,Risco >> Multimercado Terceiros,2663,595639245.1,0.00184226,1095304.56,595639245.1,594543940.6,594543940.6
2/28/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37527232.62,0.000158895,5961.95,37527232.62,37521270.67,37521270.67
3/5/2025,1295,Risco >> Multimercado Terceiros,2663,593678607.2,-0.003291653,-1960637.96,593678607.2,595639245.1,595639245.1
3/5/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37587802.88,0.001614035,60570.26,37587802.88,37527232.62,37527232.62
3/6/2025,1295,Risco >> Multimercado Terceiros,2663,592882494.3,-0.001340983,-796112.83,592882494.3,593678607.2,593678607.2
3/6/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37624268.7,0.00097015,36465.82,37624268.7,37587802.88,37587802.88
3/7/2025,1295,Risco >> Multimercado Terceiros,2663,592140627.2,-0.001251289,-741867.14,592140627.2,592882494.3,592882494.3
3/7/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37627723.95,0.0000918,3455.25,37627723.95,37624268.7,37624268.7
3/10/2025,1295,Risco >> Multimercado Terceiros,2663,593027200.5,0.001497234,886573.25,593027200.5,592140627.2,592140627.2
3/10/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37618610.05,-0.000242212,-9113.9,37618610.05,37627723.95,37627723.95
3/11/2025,1295,Risco >> Multimercado Terceiros,2663,592901645.9,-0.000211718,-125554.59,592901645.9,593027200.5,593027200.5
3/11/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37652623.18,0.000904157,34013.13,37652623.18,37618610.05,37618610.05
3/12/2025,1295,Risco >> Multimercado Terceiros,2663,592782611,-0.000200767,-119034.9,592782611,592901645.9,592901645.9
3/12/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37677970.21,0.000673181,25347.03,37677970.21,37652623.18,37652623.18
3/13/2025,1295,Risco >> Multimercado Terceiros,2663,592810879.8,0.0000477,28268.88,592810879.8,592782611,592782611
3/13/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37700297.52,0.000592583,22327.31,37700297.52,37677970.21,37677970.21
3/14/2025,1295,Risco >> Multimercado Terceiros,2663,591912031.3,-0.001516248,-898848.57,591912031.3,592810879.8,592810879.8
3/14/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37766351.7,0.001752086,66054.18,37766351.7,37700297.52,37700297.52
3/17/2025,1295,Risco >> Multimercado Terceiros,2663,592585543.7,0.001137859,673512.46,592585543.7,591912031.3,591912031.3
3/17/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37814997.82,0.001288081,48646.12,37814997.82,37766351.7,37766351.7
3/18/2025,1295,Risco >> Multimercado Terceiros,2663,593118475.8,0.000899334,532932.1,593118475.8,592585543.7,592585543.7
3/18/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37836363.05,0.000564994,21365.23,37836363.05,37814997.82,37814997.82
3/19/2025,1295,Risco >> Multimercado Terceiros,2663,593209241.9,0.000153032,90766.03,593209241.9,593118475.8,593118475.8
3/19/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37869837.4,0.000884714,33474.35,37869837.4,37836363.05,37836363.05
3/20/2025,1295,Risco >> Multimercado Terceiros,2663,592118470.5,-0.001838763,-1090771.37,592118470.5,593209241.9,593209241.9
3/20/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37873496.89,0.0000966,3659.49,37873496.89,37869837.4,37869837.4
3/21/2025,1295,Risco >> Multimercado Terceiros,2663,591222219.6,-0.001513634,-896250.88,591222219.6,592118470.5,592118470.5
3/21/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37875082.01,0.0000419,1585.12,37875082.01,37873496.89,37873496.89
3/24/2025,1295,Risco >> Multimercado Terceiros,2663,590105522.4,-0.001888794,-1116697.22,590105522.4,591222219.6,591222219.6
3/24/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37890616.69,0.000410156,15534.68,37890616.69,37875082.01,37875082.01
3/25/2025,1295,Risco >> Multimercado Terceiros,2663,590140412.8,0.0000591,34890.4,590140412.8,590105522.4,590105522.4
3/25/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37923489.98,0.000867584,32873.29,37923489.98,37890616.69,37890616.69
3/26/2025,1295,Risco >> Multimercado Terceiros,2663,589689893.4,-0.00076341,-450519.38,589689893.4,590140412.8,590140412.8
3/26/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37942357.37,0.000497512,18867.39,37942357.37,37923489.98,37923489.98
3/27/2025,1295,Risco >> Multimercado Terceiros,2663,589408019.5,-0.000478004,-281873.87,589408019.5,589689893.4,589689893.4
3/27/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37957935.43,0.000410572,15578.06,37957935.43,37942357.37,37942357.37
3/28/2025,1295,Risco >> Multimercado Terceiros,2663,591344463.4,0.003285405,1936443.88,591344463.4,589408019.5,589408019.5
3/28/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37952409.41,-0.000145583,-5526.02,37952409.41,37957935.43,37957935.43
3/31/2025,1295,Risco >> Multimercado Terceiros,2663,590786165.7,-0.000944116,-558297.68,590786165.7,591344463.4,591344463.4
3/31/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37945533.69,-0.000181167,-6875.72,37945533.69,37952409.41,37952409.41
4/1/2025,1295,Risco >> Multimercado Terceiros,2663,591926089.3,0.001929503,1139923.56,591926089.3,590786165.7,590786165.7
4/1/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37988872.77,0.001142139,43339.08,37988872.77,37945533.69,37945533.69
4/2/2025,1295,Risco >> Multimercado Terceiros,2663,592216724,0.000490998,290634.67,592216724,591926089.3,591926089.3
4/2/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,38013930.93,0.000659618,25058.16,38013930.93,37988872.77,37988872.77
4/3/2025,1295,Risco >> Multimercado Terceiros,2663,597472902.3,0.00887543,5256178.35,597472902.3,592216724,592216724
4/3/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,38008097.15,-0.000153464,-5833.78,38008097.15,38013930.93,38013930.93
4/4/2025,1295,Risco >> Multimercado Terceiros,2663,599412096.7,0.003245661,1939194.36,599412096.7,597472902.3,597472902.3
4/4/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37886184.95,-0.003207532,-121912.2,37886184.95,38008097.15,38008097.15
4/7/2025,1295,Risco >> Multimercado Terceiros,2663,600314999.7,0.001506314,902903,600314999.7,599412096.7,599412096.7
4/7/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37861828.81,-0.000642877,-24356.14,37861828.81,37886184.95,37886184.95
4/8/2025,1295,Risco >> Multimercado Terceiros,2663,602674610.9,0.003930622,2359611.21,602674610.9,600314999.7,600314999.7
4/8/2025,1295,Risco >> Multimercado Terceiros,KONDOR ALLOCATION MASTER FUNDO DE INVESTIMENTO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,37817233.99,-0.001177831,-44594.82,37817233.99,37861828.81,37861828.81
4/9/2025,1295,Risco >> Multimercado Terceiros,2663,601380700.9,-0.002146946,-1293910.03,601380700.9,602674610.9,602674610.9
