portfolio_id,portfolio_origem,overview_date,instrument_id,dtd_ativo_fin,dtd_ativo_pct,dtd_carteira_pct,mtd_ativo_fin,mtd_ativo_pct,mtd_carteira_pct
1157,1157,2025-06-02,1239,0.0,0.0,0.0,0.0,0.0,0.0
1157,1157,2025-06-03,1239,-27202.61,-0.001080197536113744,-0.00036248416977967675,-27202.61,-0.001080197536113744,-0.00036250956410869146
1157,1157,2025-06-04,1239,0.0,0.0,0.0,-27202.61,-0.001080197536113744,-0.00036250956410869146
1157,1157,2025-06-05,1239,0.0,0.0,0.0,-27202.61,-0.001080197536113744,-0.00036250956410869146
1157,1157,2025-06-06,1239,0.0,0.0,0.0,-27202.61,-0.001080197536113744,-0.00036250956410869146
1157,1157,2025-06-09,1239,0.0,0.0,0.0,-27202.61,-0.001080197536113744,-0.00036250956410869146
1157,1157,2025-06-10,1239,0.0,0.0,0.0,-27202.61,-0.001080197536113744,-0.00036250956410869146
1157,1157,2025-06-11,1239,0.0,0.0,0.0,-27202.61,-0.001080197536113744,-0.00036250956410869146
1157,1157,2025-06-12,1239,0.0,0.0,0.0,-27202.61,-0.001080197536113744,-0.00036250956410869146
1157,1157,2025-06-13,1239,0.0,0.0,0.0,-27202.61,-0.001080197536113744,-0.00036250956410869146
1157,1157,2025-06-16,1239,0.0,0.0,0.0,-27202.61,-0.001080197536113744,-0.00036250956410869146
1157,1157,2025-06-17,1239,27202.61,0.001081365624425125,0.00035931240124516413,0.0,0.0,0.0
1157,1157,2025-06-18,1239,-27202.61,-0.001080197536113744,-0.0003590403393159802,-27202.61,-0.001080197536113744,-0.00036250956410869146
1157,1157,2025-06-20,1239,0.0,0.0,0.0,-27202.61,-0.001080197536113744,-0.00036250956410869146
1157,1157,2025-06-23,1239,27133.48,0.0010786175496772788,0.0003587107116670705,-69.13000000000102,-2.745106284711071e-06,-9.212456513119223e-07
1157,1157,2025-06-24,1239,0.0,0.0,0.0,-69.13000000000102,-2.745106284711071e-06,-9.212456513119223e-07
1157,1157,2025-06-25,1239,0.0,0.0,0.0,-69.13000000000102,-2.745106284711071e-06,-9.212456513119223e-07
1157,1157,2025-06-26,1239,0.0,0.0,0.0,-69.13000000000102,-2.745106284711071e-06,-9.212456513119223e-07
1157,1157,2025-05-30,1240,333.9,,4.406885815601658e-06,333.9,,
1157,1157,2025-06-02,1240,343.08,0.0005281111163513499,4.571979720122807e-06,343.08,0.0005281111163513499,4.571979720122807e-06
1157,1157,2025-06-03,1240,348.04,0.0005354633817147372,4.6377531586167175e-06,691.12,0.0010638572774068584,9.210057782940638e-06
1157,1157,2025-06-04,1240,354.16,0.0005445874622746875,4.7201692293795e-06,1045.28,0.0016090240984602399,1.3929692671825718e-05
1157,1157,2025-06-05,1240,356.3,0.0005475799055546682,4.745753654303338e-06,1401.58,0.0021574850718658186,1.8677845797276798e-05
1157,1157,2025-06-06,1240,352.65,0.0005435782998499487,4.698960069182987e-06,1754.23,0.002700327514390313,2.337735800522045e-05
1157,1157,2025-06-09,1240,354.11,0.000547132869587616,4.7155604749561306e-06,2108.34,0.003245417369267242,2.8096326580167074e-05
1157,1157,2025-06-10,1240,349.75,0.0005401007667017344,4.65322784273476e-06,2458.09,0.00378379577355745,3.275719257968017e-05
1157,1157,2025-06-11,1240,362.56,0.0005595803521852781,4.820721580684248e-06,2820.65,0.00434189291225497,3.758876821022617e-05
1157,1157,2025-06-12,1240,364.42,0.0005621365449539727,4.844443937398023e-06,3185.07,0.004902853192716551,4.2445130719282815e-05
1157,1157,2025-06-13,1240,350.79,0.0005408075581212024,4.66139852960451e-06,3535.86,0.005442832493476986,4.7119856048715835e-05
1157,1157,2025-06-16,1240,353.46,0.0005446293213379399,4.668080576669914e-06,3889.32,0.005986921788060023,5.1830162542462505e-05
1157,1157,2025-06-17,1240,352.96,0.0005435628596828558,4.662159445122844e-06,4242.28,0.0065302414208785265,5.653380589682459e-05
1157,1157,2025-06-18,1240,352.02,0.0005418207201346681,4.6462225590122175e-06,4594.3,0.007072114089579711,6.122492254914368e-05
1157,1157,2025-06-20,1240,350.04,0.0005384814005404153,4.628666649463658e-06,4944.34,0.007610938897693348,6.588965316949983e-05
1157,1157,2025-06-23,1240,353.87,0.0005444318374437042,4.678241034236163e-06,5298.21,0.0081556593149233,7.060542343754184e-05
1157,1157,2025-06-24,1240,352.79,0.0005424749211897212,4.65629083317296e-06,5651.0,0.008698717262741863,7.530680132451317e-05
1157,1157,2025-06-25,1240,346.11,0.000531914717505386,4.568097221786732e-06,5997.11,0.009231492529386277,7.991915966930654e-05
1157,1157,2025-06-26,1240,341.61,0.000524719845454813,4.508674433034025e-06,6338.72,0.009757340840149904,8.447154975963868e-05
1157,1157,2025-05-30,1405,265.66,,3.506239250592203e-06,265.66,,
1157,1157,2025-06-02,1405,270.81,0.0005426753149948211,3.608889553475741e-06,270.81,0.0005426753149948211,3.608889553475741e-06
1157,1157,2025-06-03,1405,275.45,0.0005516740250823763,3.6704663473766657e-06,546.26,0.0010946487115286398,7.279613040440376e-06
1157,1157,2025-06-04,1405,279.6,0.0005596769271039492,3.7264493916153946e-06,825.86,0.001654938280128588,1.100564058429702e-05
1157,1157,2025-06-05,1405,276.76,0.0005536821935134808,3.6863170961689356e-06,1102.62,0.0022095367815796667,1.469382149644925e-05
1157,1157,2025-06-06,1405,275.91,0.0005516762444579903,3.676421587092806e-06,1378.53,0.0027624319706798517,1.83706750716477e-05
1157,1157,2025-06-09,1405,271.05,0.000541659956610402,3.609479163923242e-06,1649.58,0.0033055882209266896,2.198276293202804e-05
1157,1157,2025-06-10,1405,291.75,0.0005827107204851326,3.881570330572884e-06,1941.33,0.0038902251366600047,2.5870704762929952e-05
1157,1157,2025-06-11,1405,294.94,0.0005887390179781915,3.9216229672523504e-06,2236.27,0.004481254483451381,2.9801157423105484e-05
1157,1157,2025-06-12,1405,272.02,0.0005426681983518658,3.616117775783464e-06,2508.29,0.005026354513675122,3.3426171773891906e-05
1157,1157,2025-06-13,1405,274.17,0.0005466607050099669,3.643249906957634e-06,2782.46,0.005575762922198182,3.707983762403202e-05
1157,1157,2025-06-16,1405,272.81,0.0005436518389716982,3.6029510047001623e-06,3055.27,0.006122446030959812,4.071537973504607e-05
1157,1157,2025-06-17,1405,280.01,0.000557696697062828,3.698581329977469e-06,3335.28,0.006683557197281957,4.444687105319808e-05
1157,1157,2025-06-18,1405,275.63,0.0005486670567159345,3.637970353788244e-06,3610.91,0.007235891295254788,4.811999327034116e-05
1157,1157,2025-06-20,1405,272.76,0.0005426563170380888,3.6067738410116194e-06,3883.67,0.007782474209172248,5.175486906741676e-05
1157,1157,2025-06-23,1405,276.76,0.0005503156871065689,3.658829481547462e-06,4160.43,0.008337072710623328,5.5443049979569e-05
1157,1157,2025-06-24,1405,266.32,0.0005292653016848914,3.5150184945452607e-06,4426.75,0.008870750528611662,5.899210454137121e-05
1157,1157,2025-06-25,1405,242.27,0.00048121535729026536,3.197575666470982e-06,4669.02,0.009356234626554114,6.222066209877518e-05
1157,1157,2025-06-26,1405,287.28,0.000570343239351242,3.791610289868606e-06,4956.3,0.009931914123218609,6.604903546357895e-05
1157,1157,2025-05-30,1409,-12769.5,,-0.0001685346763172368,-12769.5,,
1157,1157,2025-06-02,1409,-10791.65,-0.0003140187661955175,-0.00014381253627918645,-10791.65,-0.0003140187661955175,-0.00014381253627918645
1157,1157,2025-06-03,1409,7412.36,0.000215754892737995,9.877225607057869e-05,-3379.29,-9.83316245816766e-05,-4.5033360581828726e-05
1157,1157,2025-06-04,1409,47654.27,0.0013867950389698657,0.0006351259851551349,44274.979999999996,0.00128832704849872,0.0005900207259789054
1157,1157,2025-06-05,1409,-5985.85,-0.00017395400324041047,-7.972879458773965e-05,38289.13,0.0011141489356400341,0.0005102516202085396
1157,1157,2025-06-06,1409,34470.49,0.0010019166847098724,0.00045930938912568114,72759.62,0.0021171819046443036,0.0009696149792580207
1157,1157,2025-06-09,1409,50207.85,0.0014578769423770524,0.0006686005845430125,122967.47,0.0035781454375915,0.001638698784758102
1157,1157,2025-06-10,1409,34316.01,0.000994977687509906,0.000456555291446932,157283.47999999998,0.0045766832998232285,0.0020960035002633233
1157,1157,2025-06-11,1409,18262.7,0.0005289926558286234,0.00024282709623665662,175546.18,0.005108096987387121,0.0023393773315408296
1157,1157,2025-06-12,1409,24428.1,0.0007072039355600556,0.00032473673494087216,199974.28,0.005818913389188581,0.002664913001941704
1157,1157,2025-06-13,1409,-5917.33,-0.0001711881676333198,-7.863118492883108e-05,194056.94999999998,0.005646729092461785,0.002586057012792601
1157,1157,2025-06-16,1409,-5018.66,-0.00014521453228565068,-6.628051057237094e-05,189038.29,0.005500694573073667,0.002519176950584977
1157,1157,2025-06-17,1409,20316.36,0.0005879376554080921,0.0002683536651873185,209354.65,0.006091866293874838,0.002789918427519553
1157,1157,2025-06-18,1409,-99154.77,-0.0028677660883245364,-0.001308718621691006,110199.87999999999,0.0032066301587332876,0.001468554321207785
1157,1157,2025-06-20,1409,9724.23,0.00028205420572546217,0.0001285859304442749,119924.10999999999,0.003489588807948323,0.0015981421210031965
1157,1157,2025-06-23,1409,83048.17,0.002408157831424801,0.0010979154964032573,202972.27999999997,0.00590615011953604,0.00270486518569164
1157,1157,2025-06-24,1409,0.0,0.0,0.0,202972.27999999997,0.00590615011953604,0.00270486518569164
1157,1157,2025-06-25,1409,0.0,0.0,0.0,202972.27999999997,0.00590615011953604,0.00270486518569164
1157,1157,2025-06-26,1409,0.0,0.0,0.0,202972.27999999997,0.00590615011953604,0.00270486518569164
1157,1157,2025-05-30,1756,-63.47,,-8.37691053358003e-07,-63.47,,
1157,1157,2025-06-02,1756,-197.44,-0.0005044652196587321,-2.6311404801826017e-06,-197.44,-0.0005044652196587321,-2.6311404801826017e-06
1157,1157,2025-06-03,1756,44.77,0.00011444644573104217,5.965757065603679e-07,-152.67,-0.00039007650468648005,-2.0345229796873873e-06
1157,1157,2025-06-04,1756,-80.49,-0.00020573465088761527,-1.0727536177794102e-06,-233.16,-0.0005957309087096332,-3.1071551578169336e-06
1157,1157,2025-06-05,1756,-84.62,-0.00021633555204028095,-1.127099843466597e-06,-317.78,-0.0008119375886504855,-4.234824867263103e-06
1157,1157,2025-06-06,1756,-331.12,-0.0008467091386723429,-4.4120789964777275e-06,-648.9,-0.001657959284018189,-8.647422293306777e-06
1157,1157,2025-06-09,1756,-626.73,-0.0016039735091722164,-8.345946786222517e-06,-1275.63,-0.0032592735421052904,-1.699940098630132e-05
1157,1157,2025-06-10,1756,-1231.78,-0.0031575266623100674,-1.6388142936737163e-05,-2507.41,-0.0064065089972877905,-3.341444464857504e-05
1157,1157,2025-06-11,1756,-125.57,-0.0003229038604060447,-1.669621604386918e-06,-2632.98,-0.006727344175734646,-3.5087825473618244e-05
1157,1157,2025-06-12,1756,-145.66,-0.00037468637524417004,-1.936341869056023e-06,-2778.64,-0.007099509916696411,-3.702893123913383e-05
1157,1157,2025-06-13,1756,-241.66,-0.0006218635730030544,-3.2112476657379794e-06,-3020.2999999999997,-0.0077169585845586934,-4.024935976648861e-05
1157,1157,2025-06-16,1756,-137.57,-0.00035422910709640164,-1.8168614409904378e-06,-3157.87,-0.008068454128868113,-4.208265593676171e-05
1157,1157,2025-06-17,1756,-546.53,-0.0014077592147223208,-7.218976658949988e-06,-3704.3999999999996,-0.009464854941773739,-4.936586707246976e-05
1157,1157,2025-06-18,1756,-158.67,-0.00040928045440577764,-2.0942450242556346e-06,-3863.0699999999997,-0.009870261629391502,-5.1480347724772094e-05
1157,1157,2025-06-20,1756,-121.6,-0.0003137888788558864,-1.607947276239232e-06,-3984.67,-0.010180953336798826,-5.310082322310174e-05
1157,1157,2025-06-23,1756,-120.84,-0.00031192558021272916,-1.5975319936052729e-06,-4105.51,-0.010489703221034853,-5.471117074956682e-05
1157,1157,2025-06-24,1756,-158.31,-0.0004087747921295592,-2.0894509532572104e-06,-4263.82,-0.010894190097676738,-5.682085394151226e-05
1157,1157,2025-06-25,1756,-84.21,-0.00021752891235856463,-1.1114370201573507e-06,-4348.03,-0.011109349215117286,-5.794305987666307e-05
1157,1157,2025-06-26,1756,-119.07,-0.00030764520934392766,-1.5715226859323829e-06,-4467.099999999999,-0.011413576695388583,-5.952981988970674e-05
1175,1175,2025-05-30,1,0.0,,,0.0,,
1175,1175,2025-06-02,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1175,2025-06-03,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1175,2025-06-04,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1175,2025-06-05,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1175,2025-06-06,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1175,2025-06-09,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1175,2025-06-10,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1175,2025-06-11,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1175,2025-06-12,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1175,2025-06-13,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1175,2025-06-16,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1175,2025-06-17,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1175,2025-06-18,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1175,2025-06-20,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1175,2025-06-23,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1175,2025-06-24,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1175,2025-06-25,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1175,2025-06-26,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1270,2025-05-30,1,0.0,,0.0,0.0,,
1175,1270,2025-06-02,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1270,2025-06-03,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1270,2025-06-04,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1270,2025-06-05,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1270,2025-06-06,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1270,2025-06-09,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1270,2025-06-10,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1270,2025-06-11,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1270,2025-06-12,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1270,2025-06-13,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1270,2025-06-16,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1270,2025-06-17,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1270,2025-06-18,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1270,2025-06-20,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1270,2025-06-23,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1270,2025-06-24,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1270,2025-06-25,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1270,2025-06-26,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1517,2025-06-02,1,0.0,,0.0,0.0,,0.0
1175,1517,2025-06-03,1,0.0,0.0,0.0,0.0,,0.0
1175,1517,2025-06-04,1,0.0,0.0,0.0,0.0,,0.0
1175,1517,2025-06-05,1,0.0,0.0,0.0,0.0,,0.0
1175,1517,2025-06-06,1,0.0,0.0,0.0,0.0,,0.0
1175,1517,2025-06-09,1,0.0,0.0,0.0,0.0,,0.0
1175,1517,2025-06-10,1,0.0,0.0,0.0,0.0,,0.0
1175,1517,2025-06-11,1,0.0,0.0,0.0,0.0,,0.0
1175,1517,2025-06-12,1,0.0,0.0,0.0,0.0,,0.0
1175,1517,2025-06-13,1,0.0,0.0,0.0,0.0,,0.0
1175,1517,2025-06-16,1,0.0,0.0,0.0,0.0,,0.0
1175,1517,2025-06-17,1,0.0,0.0,0.0,0.0,,0.0
1175,1517,2025-06-18,1,0.0,0.0,0.0,0.0,,0.0
1175,1517,2025-06-20,1,0.0,0.0,0.0,0.0,,0.0
1175,1517,2025-06-23,1,0.0,0.0,0.0,0.0,,0.0
1175,1517,2025-06-24,1,0.0,0.0,0.0,0.0,,0.0
1175,1517,2025-06-25,1,0.0,0.0,0.0,0.0,,0.0
1175,1517,2025-06-26,1,0.0,0.0,0.0,0.0,,0.0
1175,1695,2025-05-30,1,0.0,,0.0,0.0,,
1175,1695,2025-06-02,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1695,2025-06-03,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1695,2025-06-04,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1695,2025-06-05,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1695,2025-06-06,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1695,2025-06-09,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1695,2025-06-10,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1695,2025-06-11,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1695,2025-06-12,1,,,,,,0.0
1175,1695,2025-06-13,1,,,,,,0.0
1175,1695,2025-06-16,1,,,,,,0.0
1175,1695,2025-06-17,1,,,,,,0.0
1175,1695,2025-06-18,1,,,,,,0.0
1175,1695,2025-06-20,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1695,2025-06-23,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1695,2025-06-24,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1695,2025-06-25,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1695,2025-06-26,1,0.0,0.0,0.0,0.0,0.0,0.0
1175,1270,2025-06-02,2,,,,,,
1175,1270,2025-06-03,2,,,,,,
1175,1270,2025-06-04,2,,,,,,
1175,1270,2025-06-05,2,,,,,,
1175,1270,2025-06-06,2,,,,,,
1175,1270,2025-06-09,2,,,,,,
1175,1270,2025-06-10,2,,,,,,
1175,1270,2025-06-11,2,,,,,,
1175,1270,2025-06-12,2,,,,,,
1175,1270,2025-06-13,2,0.0,,0.0,0.0,,0.0
1175,1270,2025-06-16,2,-0.00045392999972,-0.008196197406288502,-1.553620391306971e-13,-0.00045392999972,,-1.61077686243774e-13
1175,1270,2025-06-17,2,,,,,,-1.61077686243774e-13
1175,1270,2025-06-18,2,,,,,,-1.61077686243774e-13
1175,1270,2025-06-20,2,,,,,,-1.61077686243774e-13
1175,1270,2025-06-23,2,,,,,,-1.61077686243774e-13
1175,1270,2025-06-24,2,,,,,,-1.61077686243774e-13
1175,1270,2025-06-25,2,,,,,,-1.61077686243774e-13
1175,1270,2025-06-26,2,,,,,,-1.61077686243774e-13
1175,1517,2025-05-30,118,0.0,,0.0,0.0,,
1175,1517,2025-06-02,118,-2278299.52797288,-0.0027559055266675814,-0.0008084577286421302,-2278299.52797288,-0.0027559055266675814,-0.0008084577286421302
1175,1517,2025-06-03,118,11391497.646876927,0.013817607588450753,0.004038238923636419,9113198.118904047,0.011023622115152908,0.0032338309170569257
1175,1517,2025-06-04,118,20504695.815543167,0.024532710341589502,0.007232492742561051,29617893.934447214,0.035826771932320284,0.010509950497471091
1175,1517,2025-06-05,118,2929242.2368040206,0.0034207525392198138,0.0010184911754461785,32547136.171251234,0.039370079021770026,0.011549396143810776
1175,1517,2025-06-06,118,-13344325.76490269,-0.015530303052953342,-0.0046404863254292964,19202810.406348545,0.023228346701845808,0.006814143748023814
1175,1517,2025-06-09,118,-1952828.158423936,-0.002308580220451405,-0.0006821537163030983,17249982.24792461,0.020866141974875133,0.006121179983600561
1175,1517,2025-06-10,118,21481109.888871625,0.025453143250759837,0.007503583465946299,38731092.136796236,0.04685039414841096,0.013743781444138582
1175,1517,2025-06-11,118,8462255.387023028,0.009778112044770798,0.0029272381881034785,47193347.52381927,0.05708661467289983,0.01674662443531867
1175,1517,2025-06-12,118,22132052.50230633,0.025325884488412286,0.007645382249377749,69325400.0261256,0.08385826829382316,0.02460021377970269
1175,1517,2025-06-13,118,8787726.719173511,0.009807482735288059,0.0030102736867559537,78113126.7452991,0.09448818957277053,0.027718550721830756
1175,1517,2025-06-16,118,19853752.96002998,0.02194244604526229,0.006795143626043689,97966879.70532909,0.11850393764972435,0.03476368233249704
1175,1517,2025-06-17,118,-19853753.100661803,-0.02147131307007625,-0.006732326147078889,78113126.60466728,0.09448818940265767,0.027718550671927362
1175,1517,2025-06-18,118,-3580184.955242417,-0.003956834499082234,-0.0012236597691630867,74532941.64942487,0.09015748073880453,0.026448117104480973
1175,1517,2025-06-20,118,-7160369.914981177,-0.00794510654164495,-0.002446217329175617,67372571.73444368,0.08149606340565928,0.023907249967992657
1175,1517,2025-06-23,118,10089612.1831985,0.011285038257373514,0.003467253431197625,77462183.91764219,0.09370078786625283,0.027487562761967715
1175,1517,2025-06-24,118,7160369.921830077,0.00791936643449944,0.0024530560798737733,84622553.83947226,0.10236220520768272,0.030028429900886368
1175,1517,2025-06-25,118,-20830166.915035043,-0.022857142714175684,-0.00710008836864081,63792386.924437225,0.07716535491748829,0.02263681645208345
1175,1517,2025-06-26,118,650942.7193973549,0.0007309941557554285,0.00022342364677234027,64443329.643834576,0.07795275649305168,0.02286780437353044
1175,1270,2025-05-30,228,-845019.1775570199,,-0.0002892858260306438,-845019.1775570199,,
1175,1270,2025-06-02,228,-93891.02045021966,-0.0017857142994395809,-3.331735805634594e-05,-93891.02045021966,-0.0017857142994395809,-3.331735805634594e-05
1175,1270,2025-06-03,228,1690038.3533121478,0.03220035749992435,0.000599111624506597,1596147.332861928,0.030357142809147357,0.0005663950817089881
1175,1270,2025-06-04,228,-516400.6121958444,-0.009532062469933912,-0.00018214674889882498,1079746.7206660835,0.020535714167561902,0.0003831496124985729
1175,1270,2025-06-05,228,140836.53040927573,0.0026246719124772256,4.896855630444794e-05,1220583.2510753593,0.023214285611661195,0.0004331256494886823
1175,1270,2025-06-06,228,-610291.6298394615,-0.011343804501572324,-0.00021222877893483673,610291.6212358978,0.011607142724014963,0.00021656282321784793
1175,1270,2025-06-09,228,281673.0609176209,0.005295675217232853,9.83928485763425e-05,891964.6821535187,0.01696428561409775,0.0003165148972332216
1175,1270,2025-06-10,228,93891.02023479636,0.0017559262497681845,3.2797146454691634e-05,985855.702388315,0.018749999909440193,0.00034983225521312424
1175,1270,2025-06-11,228,328618.56918437185,0.006134969294584521,0.00011367475702890892,1314474.2715726867,0.02499999991199672,0.0004664430075617445
1175,1270,2025-06-12,228,187782.0408206604,0.0034843205813668014,6.486815813818431e-05,1502256.3123933473,0.028571428509358565,0.0005330777236461268
1175,1270,2025-06-13,228,-469455.09872537205,-0.008680555494050312,-0.00016081386870202044,1032801.2136679752,0.019642857079216487,0.0003664909346155059
1175,1270,2025-06-16,228,798073.6695078147,0.01488616465470481,0.0002731486192755133,1830874.8831757898,0.03482142854230882,0.0006496884765618247
1175,1270,2025-06-17,228,-1314474.2791888649,-0.02415875754960297,-0.0004457328301897178,516400.603986925,0.00982142848545993,0.00018324546629746886
1175,1270,2025-06-18,228,2957567.129716854,0.05570291780092364,0.001010857248012934,3473967.733703779,0.0660714286426955,0.0012327422399394177
1175,1270,2025-06-20,228,-1924765.91705046,-0.03433835858803106,-0.0006575631981029866,1549201.8166533192,0.029464285545627338,0.0005497364005575624
1175,1270,2025-06-23,228,-657237.1417327271,-0.012142237628470958,-0.0002258568211945798,891964.6749205921,0.016964285476534644,0.0003165148946666076
1175,1270,2025-06-24,228,0.0,0.0,0.0,891964.6749205921,0.016964285476534644,0.0003165148946666076
