overview_date,root_portfolio,origin_portfolio_id,category_name,book_name,financial_value,dtd_custos_fin,portfolio_id,portfolio_nav_ontem
2025-06-20,1296,1208,Taxa CETIP,CPR,-2454.479988881891,-175.31999920584937,1296.0,874219978.19
2025-06-20,1296,1208,Taxa Anbima,CPR,618.4399971986395,-21.32999990338105,1296.0,874219978.19
2025-06-20,1296,1208,Gasto de cartório,CPR,-1172.809994687498,-1.6499999925259607,1296.0,874219978.19
2025-06-20,1296,1208,Gasto de auditoria,CPR,-6087.479972425416,-25.26999988553396,1296.0,874219978.19
2025-06-20,1295,1695,Liquidação de compromissada - inicio,CPR,0.0,0.0,1295.0,9472186945.78
2025-06-20,1295,1695,Gasto de auditoria,CPR,-36.830000233742176,0.1700000010789077,1295.0,9472186945.78
2025-06-20,1295,1695,Categoria não identificada,CPR,0.0,0.0,1295.0,9472186945.78
2025-06-20,1295,1695,Ajuste para manter patrimônio / valor de cota fixado,CPR,0.0,0.0099994270634615,1295.0,9472186945.78
2025-06-20,1295,1203,Outros,CPR,0.0,0.0,1295.0,9472186945.78
2025-06-20,1295,1203,Liquidação de renda fixa,CPR,-527069.8081422894,0.0,1295.0,9472186945.78
2025-06-20,1295,1203,Liquidação de cotas de fundos,CPR,0.0,0.0,1295.0,9472186945.78
2025-06-20,1295,1203,Gasto de cartório,CPR,-1138.3153246462916,-1.580606914964547,1295.0,9472186945.78
2025-06-20,1295,1203,Gasto de auditoria,CPR,-21794.610995334384,-52.13020542184958,1295.0,9472186945.78
2025-06-20,1295,1203,Gasto com despesas administrativas,CPR,-2.5448765423328554,-0.1789366318827789,1295.0,9472186945.78
2025-06-20,1295,1203,Ajuste para manter patrimônio / valor de cota fixado,CPR,0.1371382292104919,-0.0497089422811909,1295.0,9472186945.78
2025-06-20,1295,1175,Taxa de performance,CPR,-13511.379997817729,0.0,1295.0,9472186945.78
2025-06-20,1295,1175,Taxa de custódia,CPR,-1419.899999770667,-83.51999998651037,1295.0,9472186945.78
2025-06-20,1295,1175,Taxa de administração,CPR,-170630.82997244078,-11755.89999810126,1295.0,9472186945.78
2025-06-20,1295,1175,Taxa Selic,CPR,-1.179999999809414,-0.0799999999870789,1295.0,9472186945.78
2025-06-20,1295,1175,Taxa CVM,CPR,30719.3799950384,-225.8799999635173,1295.0,9472186945.78
2025-06-20,1295,1175,Taxa CETIP,CPR,-22399.99999638209,-1599.999999741578,1295.0,9472186945.78
2025-06-20,1295,1175,Taxa Anbima,CPR,698.6999998871504,-24.089999996109132,1295.0,9472186945.78
2025-06-20,1295,1175,Outros,CPR,0.0,0.0,1295.0,9472186945.78
2025-06-20,1295,1175,Liquidação de cotas de fundos,CPR,0.0,0.0,1295.0,9472186945.78
2025-06-20,1295,1175,Juros sobre capital próprio (JCP),CPR,1708980.8197239763,0.0,1295.0,9472186945.78
2025-06-20,1295,1175,Gasto de cartório,CPR,-2694.559999564792,-1.6499999997335024,1295.0,9472186945.78
2025-06-20,1295,1175,Gasto de auditoria,CPR,-50470.39999184834,-42.05999999320674,1295.0,9472186945.78
2025-06-20,1295,1175,Gasto com despesas administrativas,CPR,-338116.2399453896,0.0,1295.0,9472186945.78
2025-06-20,1295,1175,Amortização,CPR,0.0,0.0,1295.0,9472186945.78
2025-06-20,1295,1175,Ajuste para manter patrimônio / valor de cota fixado,CPR,8508.609998625743,-8.869999998567437,1295.0,9472186945.78
2025-06-20,1273,1273,Taxa de custódia,CPR,-1218.06,-87.0,1273.0,44375967.81
2025-06-20,1273,1273,Taxa de administração,CPR,-737.8199999999999,-52.83,1273.0,44375967.81
2025-06-20,1273,1273,Taxa Selic,CPR,-8.39,-0.6,1273.0,44375967.81
2025-06-20,1273,1273,Taxa CVM,CPR,6826.52,-50.2,1273.0,44375967.81
2025-06-20,1273,1273,Taxa Anbima,CPR,281.90999999999985,-9.72,1273.0,44375967.81
2025-06-20,1295,1203,Taxa Anbima,CPR,694.5723594249871,-23.947685900311907,1295.0,9472186945.78
2025-06-20,1296,1607,Taxa Selic,CPR,46.68999941378427,-2.739999965597963,1296.0,874219978.19
2025-06-20,1295,1203,Taxa CETIP,CPR,-22268.673778735825,-1590.6174254259888,1295.0,9472186945.78
2025-06-20,1295,1203,Taxa de administração,CPR,-174599.93361339186,-12516.140235848696,1295.0,9472186945.78
2025-06-20,1295,1517,Taxa de custódia,CPR,-2482.3280867251137,-183.778104029677,1295.0,9472186945.78
2025-06-20,1295,1517,Taxa de administração,CPR,-19855.18986941219,-1469.9923441237688,1295.0,9472186945.78
2025-06-20,1295,1517,Resgate a pagar,CPR,0.0,0.0,1295.0,9472186945.78
2025-06-20,1295,1517,Outros,CPR,0.0,0.0,1295.0,9472186945.78
2025-06-20,1295,1517,Liquidação de empréstimo de ativos,CPR,523.0907560892039,0.0,1295.0,9472186945.78
2025-06-20,1295,1517,Liquidação de ativos na Bovespa,CPR,0.0,0.0,1295.0,9472186945.78
2025-06-20,1295,1517,Liquidação de ativos na BM&F,CPR,-55497.16261251213,0.0,1295.0,9472186945.78
2025-06-20,1295,1517,Juros sobre capital próprio (JCP),CPR,14434231.330201913,0.0,1295.0,9472186945.78
2025-06-20,1295,1517,Gasto com despesas administrativas,CPR,0.0,0.0,1295.0,9472186945.78
2025-06-20,1295,1517,Dividendo,CPR,3479727.1054920456,0.0,1295.0,9472186945.78
2025-06-20,1295,1517,Ajuste para manter patrimônio / valor de cota fixado,CPR,-19743.11559940119,323.7884457611653,1295.0,9472186945.78
2025-06-20,1295,1270,Taxa de custódia,CPR,-3070.410010751065,-227.42000079631305,1295.0,9472186945.78
2025-06-20,1295,1270,Taxa de administração,CPR,-24559.030085993647,-1819.060006369454,1295.0,9472186945.78
2025-06-20,1295,1270,Resgate a pagar,CPR,0.0,0.0,1295.0,9472186945.78
2025-06-20,1295,1270,Outros,CPR,0.0,0.0,1295.0,9472186945.78
2025-06-20,1295,1270,Liquidação de empréstimo de ativos,CPR,99545.80034856046,-87135.70030510638,1295.0,9472186945.78
2025-06-20,1295,1270,Liquidação de compromissada - retorno,CPR,0.0,0.0,1295.0,9472186945.78
2025-06-20,1295,1270,Liquidação de compromissada - inicio,CPR,0.0,0.0,1295.0,9472186945.78
2025-06-20,1295,1270,Liquidação de ativos na Bovespa,CPR,-10012302.245058162,0.0,1295.0,9472186945.78
2025-06-20,1295,1270,Juros sobre capital próprio (JCP),CPR,7642462.626760147,0.0,1295.0,9472186945.78
2025-06-20,1295,1270,Gasto com despesas no exterior,CPR,0.0,0.0,1295.0,9472186945.78
2025-06-20,1295,1270,Dividendo,CPR,158778.24055596333,136168.18047679405,1295.0,9472186945.78
2025-06-20,1295,1270,Ajuste para manter patrimônio / valor de cota fixado,CPR,-0.0063082314189922,-0.0160446170561803,1295.0,9472186945.78
2025-06-20,1295,1270,Ajuste de saldo em caixa,CPR,0.0,97584.03034169132,1295.0,9472186945.78
2025-06-20,1295,1270,Ajuste de futuro,CPR,6855452.424004425,0.0,1295.0,9472186945.78
2025-06-20,1295,1203,Taxa de performance,CPR,-1884037.0483454624,-179256.8290446091,1295.0,9472186945.78
2025-06-20,1295,1203,Taxa de custódia,CPR,-1162.422065330499,-83.0265971936094,1295.0,9472186945.78
2025-06-20,1295,1203,Taxa CVM,CPR,30537.902170706664,-224.5455911649005,1295.0,9472186945.78
2025-06-20,1273,1273,Resgate a pagar,CPR,0.0,0.0,1273.0,44375967.81
2025-06-20,1296,1607,Taxa de administração,CPR,-3886.2599512061097,-275.4899965410886,1296.0,874219978.19
2025-06-20,1297,1204,Gasto de auditoria,CPR,-1968.9996156609632,-47.19999078679403,1297.0,1014408073.97
2025-06-20,1694,1694,Liquidação de compromissada - retorno,CPR,0.0,0.0,1694.0,33024659.83
2025-06-20,1694,1694,Liquidação de compromissada - inicio,CPR,0.0,0.0,1694.0,33024659.83
2025-06-20,1693,1693,Taxa de administração,CPR,-48474.71,0.0,1693.0,5413663.49
2025-06-20,1693,1693,Taxa CVM,CPR,-32688.07,0.0,1693.0,5413663.49
2025-06-20,1693,1693,Outros,CPR,-1118.09,0.0,1693.0,5413663.49
2025-06-20,1676,1676,Taxa de consultoria,CPR,0.0,0.0,1676.0,18303689.18
2025-06-20,1676,1676,Taxa de administração,CPR,-7457.649999999998,-532.69,1676.0,18303689.18
2025-06-20,1676,1676,Outros,CPR,6107.18,-29.65,1676.0,18303689.18
2025-06-20,1676,1676,Categoria não identificada,CPR,0.0,0.0,1676.0,18303689.18
2025-06-20,1676,1676,Ajuste para manter patrimônio / valor de cota fixado,CPR,0.0,0.009999994,1676.0,18303689.18
2025-06-20,1608,1608,Taxa de administração,CPR,-4019.9500000000007,-285.06,1608.0,179193143.76
2025-06-20,1608,1608,Taxa Selic,CPR,41.62,-2.45,1608.0,179193143.76
2025-06-20,1694,1694,Outros,CPR,6107.18,-29.64999999999418,1694.0,33024659.83
2025-06-20,1608,1608,Taxa CVM,CPR,26997.56,-123.11,1608.0,179193143.76
2025-06-20,1608,1608,Taxa Anbima,CPR,753.1100000000151,-34.24,1608.0,179193143.76
2025-06-20,1608,1608,Resgate a pagar,CPR,0.0,0.0,1608.0,179193143.76
2025-06-20,1608,1608,Outros,CPR,0.0,0.0,1608.0,179193143.76
2025-06-20,1608,1608,Liquidação de renda fixa,CPR,0.0,0.0,1608.0,179193143.76
2025-06-20,1608,1608,Liquidação de cotas de fundos,CPR,0.0,0.0,1608.0,179193143.76
2025-06-20,1608,1608,Liquidação de compromissada - retorno,CPR,0.0,0.0,1608.0,179193143.76
2025-06-20,1608,1608,Liquidação de compromissada - inicio,CPR,0.0,0.0,1608.0,179193143.76
2025-06-20,1608,1608,Gasto de auditoria,CPR,-126.77,0.6,1608.0,179193143.76
2025-06-20,1607,1607,Taxa de administração,CPR,-3886.2599999999984,-275.49,1607.0,173192163.39
2025-06-20,1607,1607,Taxa Selic,CPR,46.690000000000005,-2.74,1607.0,173192163.39
2025-06-20,1607,1607,Taxa CVM,CPR,26997.559999999998,-123.11,1607.0,173192163.39
2025-06-20,1607,1607,Taxa CETIP,CPR,1780.27,-104.72,1607.0,173192163.39
2025-06-20,1608,1608,Taxa CETIP,CPR,1832.62,-107.81,1608.0,179193143.76
2025-06-20,1694,1694,Taxa CVM,CPR,0.0,0.0,1694.0,33024659.83
2025-06-20,1694,1694,Taxa de administração,CPR,-7457.650000000005,-532.69,1694.0,33024659.83
2025-06-20,1695,1695,Ajuste para manter patrimônio / valor de cota fixado,CPR,0.0,0.009999427,1695.0,477871228.71
2025-06-20,1886,1886,Taxa de custódia,CPR,-2874.28,-206.03,1886.0,148682430.57
2025-06-20,1886,1886,Taxa de administração,CPR,-2878.92,-206.5,1886.0,148682430.57
2025-06-20,1886,1886,Taxa CVM,CPR,23728.06,-174.47,1886.0,148682430.57
2025-06-20,1886,1886,Taxa Anbima,CPR,423.5299999999999,-14.61,1886.0,148682430.57
2025-06-20,1886,1886,Outros,CPR,0.0,0.0,1886.0,148682430.57
2025-06-20,1886,1886,Gasto de cartório,CPR,-48.45999999999998,-1.42,1886.0,148682430.57
2025-06-20,1886,1886,Gasto de auditoria,CPR,-1140.2700000000004,-33.53,1886.0,148682430.57
2025-06-20,1886,1886,Ajuste para manter patrimônio / valor de cota fixado,CPR,-0.0100072816337872,-7.299999999973994e-08,1886.0,148682430.57
2025-06-20,1882,1882,Taxa de custódia,CPR,-250.57,0.0,,
2025-06-20,1882,1882,Taxa de administração,CPR,-370.4,0.0,,
2025-06-20,1882,1882,Taxa Anbima,CPR,-196.0,0.0,,
2025-06-20,1882,1882,Outros,CPR,0.0,0.0,,
2025-06-20,1882,1882,Gasto de cartório,CPR,-416.2,0.0,,
2025-06-20,1882,1882,Gasto de auditoria,CPR,-5167.37,0.0,,
2025-06-20,1882,1882,Gasto com despesas administrativas,CPR,-3678.87,0.0,,
2025-06-20,1695,1695,Taxa de performance,CPR,-2800320.52,199666.2000000002,1695.0,477871228.71
2025-06-20,1695,1695,Taxa de administração,CPR,-10630.009999999997,-762.69,1695.0,477871228.71
2025-06-20,1695,1695,Taxa Selic,CPR,51.92,-3.06,1695.0,477871228.71
2025-06-20,1695,1695,Taxa CVM,CPR,35517.62000000005,-159.99,1695.0,477871228.71
2025-06-20,1695,1695,Taxa Anbima,CPR,1160.37,-27.63,1695.0,477871228.71
2025-06-20,1695,1695,Resgate a pagar,CPR,0.0,0.0,1695.0,477871228.71
2025-06-20,1695,1695,Outros,CPR,0.0,0.0,1695.0,477871228.71
2025-06-20,1695,1695,Liquidação de cotas de fundos,CPR,0.0,0.0,1695.0,477871228.71
2025-06-20,1695,1695,Liquidação de compromissada - retorno,CPR,0.0,0.0,1695.0,477871228.71
2025-06-20,1695,1695,Liquidação de compromissada - inicio,CPR,0.0,0.0,1695.0,477871228.71
2025-06-20,1695,1695,Gasto de auditoria,CPR,-36.83,0.17,1695.0,477871228.71
2025-06-20,1695,1695,Categoria não identificada,CPR,0.0,0.0,1695.0,477871228.71
2025-06-20,1607,1607,Taxa Anbima,CPR,753.1099999999999,-34.24,1607.0,173192163.39
2025-06-20,1607,1607,Resgate a pagar,CPR,0.0,0.0,1607.0,173192163.39
2025-06-20,1607,1607,Outros,CPR,0.0,0.0,1607.0,173192163.39
2025-06-20,1607,1607,Liquidação de cotas de fundos,CPR,0.0,0.0,1607.0,173192163.39
2025-06-20,1297,1517,Liquidação de ativos na Bovespa,CPR,0.0,0.0,1297.0,1014408073.97
2025-06-20,1297,1517,Liquidação de ativos na BM&F,CPR,-9251.418529541574,0.0,1297.0,1014408073.97
2025-06-20,1297,1517,Juros sobre capital próprio (JCP),CPR,2406197.162191727,0.0,1297.0,1014408073.97
2025-06-20,1297,1517,Gasto com despesas administrativas,CPR,0.0,0.0,1297.0,1014408073.97
2025-06-20,1297,1517,Dividendo,CPR,580073.1119583261,0.0,1297.0,1014408073.97
2025-06-20,1297,1517,Ajuste para manter patrimônio / valor de cota fixado,CPR,-3291.192141884415,53.97577616140916,1297.0,1014408073.97
2025-06-20,1297,1209,Taxa de custódia,CPR,-1169.3299953428589,-83.51999966736129,1297.0,1014408073.97
2025-06-20,1297,1209,Taxa de administração,CPR,-25807.249897216352,-1851.889992624398,1297.0,1014408073.97
2025-06-20,1297,1209,Taxa Selic,CPR,-1.179999995300363,-0.0799999996813805,1297.0,1014408073.97
2025-06-20,1297,1209,Taxa CVM,CPR,21844.88991299741,-160.6199993602918,1297.0,1014408073.97
2025-06-20,1297,1209,Taxa CETIP,CPR,-2948.879988255368,-210.63999916107497,1297.0,1014408073.97
2025-06-20,1297,1209,Taxa Anbima,CPR,618.4399975369133,-21.329999915048088,1297.0,1014408073.97
2025-06-20,1297,1209,Outros,CPR,0.0,0.0,1297.0,1014408073.97
2025-06-20,1297,1209,Liquidação de cotas de fundos,CPR,0.0,0.0,1297.0,1014408073.97
2025-06-20,1297,1209,Gasto de cartório,CPR,-809.4099967763278,-1.6499999934284737,1297.0,1014408073.97
2025-06-20,1297,1209,Gasto de auditoria,CPR,-6366.429974644145,-25.26999989935608,1297.0,1014408073.97
2025-06-20,1297,1204,Taxa de performance,CPR,-121100.43636179066,-5355.968954541211,1297.0,1014408073.97
2025-06-20,1297,1204,Taxa de custódia,CPR,-1169.3297717525818,-83.51998369731011,1297.0,1014408073.97
2025-06-20,1297,1204,Taxa de administração,CPR,-21701.89576389673,-1554.1996966278662,1297.0,1014408073.97
2025-06-20,1297,1204,Taxa Selic,CPR,-1.1799997696698508,-0.0799999843843966,1297.0,1014408073.97
2025-06-20,1297,1204,Taxa CVM,CPR,21844.885735985787,-160.6199686477724,1297.0,1014408073.97
2025-06-20,1297,1204,Taxa CETIP,CPR,-3836.809251073712,-274.0599465048469,1297.0,1014408073.97
2025-06-20,1297,1204,Taxa Anbima,CPR,618.4398792835786,-21.32999583648976,1297.0,1014408073.97
2025-06-20,1297,1204,Resgate a pagar,CPR,0.0,0.0,1297.0,1014408073.97
2025-06-20,1297,1204,Outros,CPR,0.0,0.0,1297.0,1014408073.97
2025-06-20,1297,1204,Liquidação de renda fixa,CPR,-119986.9065791462,0.0,1297.0,1014408073.97
2025-06-20,1297,1204,Gasto de cartório,CPR,-706.4198621103187,-1.5899996896398838,1297.0,1014408073.97
2025-06-20,1297,1517,Liquidação de empréstimo de ativos,CPR,87.19962040770206,0.0,1297.0,1014408073.97
2025-06-20,1297,1204,Gasto com despesas administrativas,CPR,-2.559999500300693,-0.1799999648648925,1297.0,1014408073.97
2025-06-20,1297,1517,Outros,CPR,0.0,0.0,1297.0,1014408073.97
2025-06-20,1297,1517,Taxa de administração,CPR,-3309.875006547316,-245.0488235887722,1297.0,1014408073.97
2025-06-20,1607,1607,Liquidação de compromissada - retorno,CPR,0.0,0.0,1607.0,173192163.39
2025-06-20,1607,1607,Liquidação de compromissada - inicio,CPR,0.0,0.0,1607.0,173192163.39
2025-06-20,1607,1607,Gasto de auditoria,CPR,-126.76999999999998,0.6,1607.0,173192163.39
2025-06-20,1517,1517,Taxa de custódia,CPR,-3309.94,-245.05,1517.0,1225558838.96
2025-06-20,1517,1517,Taxa de administração,CPR,-26474.94,-1960.09,1517.0,1225558838.96
2025-06-20,1517,1517,Resgate a pagar,CPR,0.0,0.0,1517.0,1225558838.96
2025-06-20,1517,1517,Outros,CPR,0.0,0.0,1517.0,1225558838.96
2025-06-20,1517,1517,Liquidação de empréstimo de ativos,CPR,697.49,0.0,1517.0,1225558838.96
2025-06-20,1517,1517,Liquidação de ativos na Bovespa,CPR,0.0,0.0,1517.0,1225558838.96
2025-06-20,1517,1517,Liquidação de ativos na BM&F,CPR,-74000.0,0.0,1517.0,1225558838.96
2025-06-20,1517,1517,Juros sobre capital próprio (JCP),CPR,19246625.74,0.0,1517.0,1225558838.96
2025-06-20,1517,1517,Gasto com despesas administrativas,CPR,0.0,0.0,1517.0,1225558838.96
2025-06-20,1517,1517,Dividendo,CPR,4639873.35,0.0,1517.0,1225558838.96
2025-06-20,1517,1517,Ajuste para manter patrimônio / valor de cota fixado,CPR,-26325.5,431.7400000000016,1517.0,1225558838.96
2025-06-20,1297,1608,Taxa de administração,CPR,-4019.949956396227,-285.0599969079984,1297.0,1014408073.97
2025-06-20,1297,1608,Taxa Selic,CPR,41.61999954855431,-2.44999997342523,1297.0,1014408073.97
2025-06-20,1297,1608,Taxa CVM,CPR,26997.55970716165,-123.10999866464492,1297.0,1014408073.97
2025-06-20,1297,1608,Taxa CETIP,CPR,1832.619980121855,-107.80999883060164,1297.0,1014408073.97
2025-06-20,1297,1608,Taxa Anbima,CPR,753.1099918311229,-34.23999962860403,1297.0,1014408073.97
2025-06-20,1297,1608,Resgate a pagar,CPR,0.0,0.0,1297.0,1014408073.97
2025-06-20,1297,1608,Outros,CPR,0.0,0.0,1297.0,1014408073.97
2025-06-20,1297,1608,Liquidação de renda fixa,CPR,0.0,0.0,1297.0,1014408073.97
2025-06-20,1297,1608,Liquidação de cotas de fundos,CPR,0.0,0.0,1297.0,1014408073.97
2025-06-20,1297,1608,Liquidação de compromissada - retorno,CPR,0.0,0.0,1297.0,1014408073.97
2025-06-20,1297,1608,Liquidação de compromissada - inicio,CPR,0.0,0.0,1297.0,1014408073.97
2025-06-20,1297,1608,Gasto de auditoria,CPR,-126.76999862494546,0.599999993491893,1297.0,1014408073.97
2025-06-20,1297,1517,Taxa de custódia,CPR,-413.8059492928491,-30.6359474414076,1297.0,1014408073.97
2025-06-20,1297,1517,Resgate a pagar,CPR,0.0,0.0,1297.0,1014408073.97
2025-06-20,1273,1273,Outros,CPR,0.0,0.0,1273.0,44375967.81
2025-06-20,1296,1607,Taxa CETIP,CPR,1780.2699776478412,-104.7199986851893,1296.0,874219978.19
2025-06-20,1273,1273,Juros de renda fixa,CPR,155250.43,155250.43,1273.0,44375967.81
2025-06-20,1204,1204,Taxa de administração,CPR,-21701.9,-1554.2,1204.0,379056759.41
2025-06-20,1204,1204,Taxa Selic,CPR,-1.18,-0.08,1204.0,379056759.41
2025-06-20,1204,1204,Taxa CVM,CPR,21844.89,-160.62,1204.0,379056759.41
2025-06-20,1204,1204,Taxa CETIP,CPR,-3836.81,-274.06,1204.0,379056759.41
2025-06-20,1204,1204,Taxa Anbima,CPR,618.44,-21.33,1204.0,379056759.41
2025-06-20,1204,1204,Resgate a pagar,CPR,0.0,0.0,1204.0,379056759.41
2025-06-20,1204,1204,Outros,CPR,0.0,0.0,1204.0,379056759.41
2025-06-20,1204,1204,Liquidação de renda fixa,CPR,-119986.93,0.0,1204.0,379056759.41
2025-06-20,1204,1204,Gasto de cartório,CPR,-706.4200000000001,-1.59,1204.0,379056759.41
2025-06-20,1204,1204,Gasto de auditoria,CPR,-1969.000000000001,-47.2,1204.0,379056759.41
2025-06-20,1204,1204,Gasto com despesas administrativas,CPR,-2.56,-0.18,1204.0,379056759.41
2025-06-20,1203,1203,Taxa de performance,CPR,-1895233.33,-180322.1000000001,1203.0,3160198903.08
2025-06-20,1204,1204,Taxa de custódia,CPR,-1169.33,-83.52,1204.0,379056759.41
2025-06-20,1203,1203,Taxa de custódia,CPR,-1169.33,-83.52,1203.0,3160198903.08
2025-06-20,1203,1203,Taxa CVM,CPR,30719.38,-225.88,1203.0,3160198903.08
2025-06-20,1203,1203,Taxa CETIP,CPR,-22401.01,-1600.07,1203.0,3160198903.08
2025-06-20,1203,1203,Taxa Anbima,CPR,698.7000000000003,-24.09,1203.0,3160198903.08
2025-06-20,1203,1203,Outros,CPR,0.0,0.0,1203.0,3160198903.08
2025-06-20,1203,1203,Liquidação de renda fixa,CPR,-530202.03,0.0,1203.0,3160198903.08
2025-06-20,1203,1203,Liquidação de cotas de fundos,CPR,0.0,0.0,1203.0,3160198903.08
2025-06-20,1203,1203,Gasto de cartório,CPR,-1145.0800000000002,-1.59,1203.0,3160198903.08
2025-06-20,1203,1203,Gasto de auditoria,CPR,-21924.13,-52.44,1203.0,3160198903.08
2025-06-20,1203,1203,Gasto com despesas administrativas,CPR,-2.56,-0.18,1203.0,3160198903.08
2025-06-20,1203,1203,Ajuste para manter patrimônio / valor de cota fixado,CPR,0.1379532016343058,-0.050004348,1203.0,3160198903.08
