overview_date,portfolio_id,instrument_id,book_name,instrument_type,quantity,price,asset_value,exposure_value,dtd_ativo_fin,portfolio_origem,nivel,portfolio_nav,pct_exposicao
2025-06-20,1297,1237,Risco >> Outros,3,4517892.90023145,1.38823224,6271884.58,6271884.580968402,-77409.71,1297,0,1014408073.97,0.0061828023079732
2025-06-20,1297,1227,Risco >> Ilíquidos,3,1000000.0,0.38482739,384827.39,384827.39,0.0,1297,0,1014408073.97,0.000379361521142
2025-06-20,1297,1220,Risco >> Ilíquidos,3,0.0,966.26333672,0.0,0.0,0.0099999999601725,1209,1,1014408073.97,0.0
2025-06-20,1297,1694,Risco >> Ilíquidos,3,33569088.90645885,0.98378182,33024659.378471263,33024659.38013789,7439.579970370064,1209,1,1014408073.97,0.032555595945616
2025-06-20,1297,1,Caixa,7,500.09999800823016,1.0,500.09999800823016,500.09999800823016,0.0,1209,1,1014408073.97,4.929968627428532e-07
2025-06-20,1297,1157,Risco >> Multimercado Próprio,3,6894617.171634971,1.37098846,9452440.582353355,9452440.578429384,2162.779991386203,1209,1,1014408073.97,0.0093181835012769
2025-06-20,1297,1201,Risco >> Multimercado Próprio,3,149014068.01348758,1.09410675,163037297.65592167,163037297.65851584,24439.79522947222,1204,1,1014408073.97,0.1607216088299169
2025-06-20,1297,1213,Caixa,3,119058965.95704314,1.12876319,134389378.2078546,134389378.21177343,73617.72563018218,1204,1,1014408073.97,0.132480588098856
2025-06-20,1297,1274,Risco >> Crédito,3,7452.346791228573,16.10264063,120002.46657610896,120002.46222928735,0.0,1204,1,1014408073.97,0.000118298015669
2025-06-20,1297,1214,Caixa,3,388021.8269900485,4.4140439,1712745.3756805295,1712745.378492279,915.7598212481886,1204,1,1014408073.97,0.0016884185195699
2025-06-20,1297,1,Caixa,7,499.96990240833503,1.0,499.96990240833503,499.96990240833503,0.0,1204,1,1014408073.97,4.928686149466916e-07
2025-06-20,1297,1886,Risco >> Multimercado Terceiros,3,65104680.87344052,1.229478,80044772.83565417,80044772.8309159,188777.53315155435,1204,1,1014408073.97,0.0789078625110422
2025-06-20,1297,1206,Risco >> Multimercado Terceiros,3,0.0899388124443863,1.2255508,0.1099999785285454,0.1102245835422676,0.0,1204,1,1014408073.97,1.0865901639651911e-10
2025-06-20,1297,1323,Caixa,1,4000.0,1058.78290208,4235131.61,4235131.60832,2204.01,1297,0,1014408073.97,0.0041749782133982
2025-06-20,1297,1479,Risco >> Outros,3,43435741.17214453,1.19217794,51783132.43,51783132.43298045,0.0,1297,0,1014408073.97,0.0510476343413961
2025-06-20,1296,1227,Risco >> Ilíquidos,3,1000000.0,0.38482739,384827.39,384827.39,0.0,1296,0,874219978.19,0.0004401951449299
2025-06-20,1296,1228,Risco >> Ilíquidos,3,1252385.07,0.5605116,701976.36,701976.359401812,0.0,1296,0,874219978.19,0.000802974510895
2025-06-20,1296,1324,Caixa,1,2500.0,1230.534861,3076337.15,3076337.1525,2738.4,1296,0,874219978.19,0.0035189508696304
2025-06-20,1296,1223,Risco >> Ilíquidos,3,1760.1875,13193.32172212,23222719.98,23222719.978754096,0.0,1296,0,874219978.19,0.0265639319142932
2025-06-20,1296,1213,Caixa,3,55057333.86247826,1.12876319,62146691.8,62146691.80350598,34043.6,1296,0,874219978.19,0.0710881624235762
